T10_1	T10_2	T10_3	T14_1	T14_2	T14_3	T20_1	T20_2	T20_3	T26_1	T26_2	T26_3	T24_1	T24_2	T24_3
5.83981910699493	5.81527341881345	6.59838842581745	6.57545904766795	6.71921538554099	6.84508175622707	7.12144544038357	7.3331989111655	7.46404535178408	7.82333141204193	7.74832937189005	7.67799054012609	7.61005017673569	7.52933799618055	7.72156200808591
5.85019946230857	5.85927036767607	5.7469248486128	5.69812976095764	5.68234676947633	5.78373638637895	5.85237863887804	5.79183495883924	5.70190140832435	5.21971592485487	5.13470001835785	5.28755977073285	5.6821224106775	5.29446959788819	5.26300671267197
4.27460576847983	4.15163716392873	4.48943278374867	4.64167876954465	4.66498720454815	4.94036688709721	4.77314284672959	4.72351841078095	4.76703591658196	4.76969444049679	4.71238067578729	5.0590089755738	5.68263125709155	5.55192904109326	5.68305653351862
7.00553532440962	6.91019776925071	6.78288291455123	6.87149630583858	6.9080799403373	6.89602920504047	6.6197426796802	6.79883870873452	6.89075549175937	6.59167143325335	6.57474587612741	6.59736322515696	6.63182270911714	6.67419748867625	6.6491827382395
5.67664909299894	5.59268995579648	5.73131264367707	5.46768615458784	5.6392385829439	5.69024813743621	5.55484534651243	5.79273017852418	6.01792863060087	5.99066929172541	5.71649035121143	5.82190316925933	5.58064311280164	5.26523701487759	5.66235849634723
5.44048996066829	5.8005342434096	6.07954296033848	6.23568981500615	6.15301403351487	6.37284796542804	6.26688236826217	6.32225814197168	6.09781446900886	6.11171180162765	6.12955307597998	6.30029290618607	6.96454040681914	6.58479651329993	6.82121320799626
6.50823962776875	6.34261058145856	6.38318871476967	6.2732433202241	6.36759820392873	6.37744330137183	6.16012380678247	6.34719282308392	6.30102013414557	6.37363202025636	6.16524808381352	6.3948146199289	7.73832016543726	7.20595172949552	7.49720135784217
5.83159276790906	5.58984897159388	5.63066086601476	5.57421785001562	5.53487525775962	5.56730689687222	4.99145814173606	4.7791671638838	4.85073333998358	4.83727505029291	4.74692582090171	4.84636208691567	4.30366201512035	4.38341971068483	4.53573007298782
4.33243731328588	4.33572317360237	4.13295707072293	4.27676674071362	4.30496327415233	4.2717602810983	4.8714328292186	4.51892310069143	4.56636192259026	4.86515062103311	4.83214814612248	4.70507950747996	3.68510078706014	3.75035290846848	3.54365169313329
4.69344209862325	4.62159823514505	4.57115813017635	4.58658480701519	4.52925372076196	4.47065181471931	4.66420422294546	4.57625068703819	4.53643735301537	4.63094772077045	4.6576627706602	4.68243528341629	6.1201382390634	6.28962468635795	6.04515516782079
4.91524682642229	4.99584698285753	5.14411718385654	4.7438252054181	4.9622694836525	5.02883505438786	5.25145554524542	5.91808702408732	5.80316825721787	5.54948669349964	5.30933963440852	5.51913049019073	6.03238905836418	6.00444701346357	6.41906043401386
5.40971773663594	5.03350533709605	5.25863785689593	5.01063027758093	5.02653191978131	5.26688983229733	5.1444733893835	5.38199981920506	5.1216435079818	5.03093820735606	4.86735927207347	4.9990599393343	5.81246912974299	5.81046348869069	5.80468937754901
9.44199097167146	9.22106938261806	9.12478349166338	8.93175758644184	8.88322953457988	8.71806994902384	9.10639794700048	9.26310207734288	9.22271176527172	9.79198070710941	9.84384907670751	9.8082050476109	9.61170447563117	9.69767257626451	9.55250825697147
7.85379413166417	8.06998837132444	8.94774920194055	8.62083620643613	8.73452633778957	9.08665137935227	8.6886332601409	8.41265090716843	8.48074307915915	8.85876461577794	8.64614160087212	8.69101527906658	9.02829820109072	8.44699499514186	8.62929987389508
7.91180874399774	7.74222589068481	7.54062548614593	7.58857223774971	7.60535065538987	7.59848027816817	7.57343257322114	7.45690867036295	7.33695579014875	7.25460223456718	7.38315150606801	7.37383570890492	8.23159860313354	8.02464654275793	7.84455114165042
7.46053120722896	7.33861936266264	7.0975907188094	7.38970024887989	7.27316113659435	7.24989037621375	7.51080988153115	7.44013714274276	7.38503841228357	7.25808454025967	7.28544238604332	7.22173189689541	7.57970294625169	7.5284783121416	7.12686678511662
5.83455376827071	5.90053761036625	5.80261536582778	6.00411758723596	5.91316052436994	5.85956355043325	5.9759992116195	6.04449961623422	5.92905604368561	5.7096183811635	5.73253887901522	5.77292689429474	6.37592623867949	6.47433559442094	6.27183786911071
4.49321927117733	4.26778302972196	4.35424562680711	4.01621618320753	3.84544302733508	3.61962620376158	4.61389682336129	4.60963035189961	4.87430751555656	4.88428567807275	5.25242579219351	4.83748617501522	6.14990334118437	6.20651544061793	6.57428286476298
4.65793082118294	4.40180960920653	4.97509783984061	4.84121035979879	4.55714669203455	4.79116448748948	5.63522307603385	5.51082077750836	5.20489629930095	5.41184502022444	5.36184028705814	5.77944948873509	5.60322603218486	5.51851548177206	5.76392189703861
5.04194464768564	5.17533811496117	5.14470905251399	4.87644757955823	4.99685665456205	4.71071670854886	5.25812812289071	5.0834355214299	5.01142007653557	5.67356698435587	5.52801607568029	5.91113191595406	5.39624995648608	5.18847145912727	5.51174955587196
5.36630685607769	6.14978159664423	6.22382971632387	6.94958276182829	6.95878471185496	6.87977888397394	7.00863219976313	6.81407795840921	7.10361563915608	7.18309128661351	7.11698425222637	7.14285403585209	6.01548353719928	6.03854772218385	6.50466673279529
4.91091774667476	4.91113276154429	4.95664482737299	3.66301658069276	3.52536036433517	3.37354338970862	4.18427991787315	4.56630668918988	4.67352733895246	5.30971385782727	5.03824553631196	4.84330069840716	6.43080193460895	7.05816626183261	7.13348151611488
4.36490611085216	4.45590807085529	4.64778058882646	4.22727701773293	4.43695437225419	4.42976599232776	4.11173060576912	4.76323354522383	4.52007638950264	3.74153246932159	3.37134827937806	3.73708249400908	4.70246974725265	4.79080817316896	4.91527794950161
5.07445788117269	5.26226875122914	5.26745952905329	5.55192598125445	5.53120190090071	5.58401248452857	4.87974793882408	4.93405166188818	5.05017530604948	4.42405929500287	4.33334696887336	4.23299794440737	4.29453985105177	4.49819670498783	4.46237181843003
4.42650366889903	4.45550212703812	4.43290023695674	4.25752549915951	4.43339801872791	4.70797503732928	4.45418353659159	4.1058900764555	4.14036290518504	4.51047983405661	4.56595819486571	4.36484807365114	4.35266093963055	4.49628528037162	4.75913631931841
