T10_1	T10_2	T10_3	T14_1	T14_2	T14_3	T20_1	T20_2	T20_3	T26_1	T26_2	T26_3	T24_1	T24_2	T24_3
6.05935263443719	6.05267777548582	6.81050985495056	6.61991599596289	6.79428771764688	6.93997137425865	7.21747873227032	7.41018636354542	7.57190714244731	7.81683115764408	7.75953985330999	7.67978307253936	7.47617476264963	7.37773461646485	7.53843439256608
6.11066357598312	6.08471064578374	5.96806515635735	5.72615148655222	5.76114315842545	5.87935803683477	6.04883406170316	5.9245703365949	5.80468793418104	5.35200629193757	5.28586035127196	5.41784745041782	5.3386549405787	4.90055482360407	4.76252672787104
4.51315173558066	4.33709883187295	4.67794464229276	4.66409080916027	4.73699923586266	5.03248584850752	5.0376901000738	4.90519865302675	4.87397146960979	5.01790471058976	4.9765815086264	5.29872664896803	5.22153615838733	5.03527093585538	5.03283770117851
7.25422885074648	7.16220409431169	7.01129680112489	6.92060388457851	6.99070939387236	6.99743741513993	6.73821026710628	6.88230130642899	6.99644955291871	6.60601597705852	6.60879179649767	6.61774786352421	6.44905208447061	6.46425505450419	6.39026566072936
5.93940256158907	5.8229645689344	5.95674830861382	5.49637754146437	5.71786865156868	5.78574758803765	5.7444307957324	5.92076505484152	6.1207245519782	6.11201485206147	5.85658414263795	5.94142191113787	5.25022347953685	4.8861456010822	5.17976404035115
5.70913854496098	6.05134193121	6.31667243796355	6.27206985943537	6.23123218791574	6.46998567894182	6.41526898966424	6.42383296602326	6.20183703232481	6.17326017782414	6.2111729313885	6.36455503187767	6.7170293555971	6.2990061078333	6.45988457150556
6.76757153156997	6.59628416984795	6.61665312148139	6.31891540017674	6.44953987597242	6.47809958430429	6.28935636825356	6.43618927231177	6.40541522342571	6.40514474504523	6.21699526318205	6.43105130056638	7.53123312080041	6.9663576068988	7.1981824362083
6.07251527388388	5.78254842290869	5.82237126351225	5.59603104178276	5.60785286672802	5.65964135605108	5.23605546358869	4.94732362581773	4.9586444451818	5.05024821130209	4.97757520673922	5.05495303437029	3.8786729666072	3.90219514401104	3.93113858719431
4.58847945401777	4.52615268424921	4.34234730760942	4.31680025910451	4.38337621957913	4.37341532917216	5.18314213103959	4.723336069732	4.65474933104186	5.19927776220154	5.17846992407631	5.01624026480982	3.12340688676806	3.14164113087924	2.77267399270716
4.93212850307645	4.80846507599896	4.75983925258944	4.60857962694157	4.60130763784499	4.56271219304825	4.92378266376862	4.75473085204559	4.64400881094759	4.87018461023182	4.91334254990051	4.91445580919824	5.6683383709733	5.78192796616803	5.40663995805479
5.17040264202522	5.21186279058769	5.35649944845915	4.7701427231083	5.04021905940578	5.12395339096975	5.46043637337161	6.06003067324477	5.90702314323576	5.70241332846252	5.48131426412868	5.66985582103427	5.66682450200643	5.58595941556957	5.88955051065634
5.65753881182723	5.23770691213219	5.46001278103321	5.03435736567829	5.10216480140904	5.36058617744136	5.36955085420791	5.53600008046518	5.22757725022011	5.21081365006011	5.06606827695219	5.17629334849481	5.42010964639023	5.36301928512014	5.24109544490417
9.32479620187359	9.14022886648956	9.04607874856193	8.88270040712245	8.83691051685447	8.67170852991527	9.09746804479251	9.33847639892708	9.33049052312202	9.82541802233929	9.85754984395948	9.84776944658816	9.70110204257742	9.79442702434142	9.67927508574923
7.83237829409917	8.09076484429056	8.96440009679212	8.59493814236009	8.72242243152848	9.08023069897113	8.69796143718355	8.48595394260031	8.59703437996776	8.88769055464637	8.66937065399791	8.72410043702764	9.04670808929804	8.47073157158652	8.67028823388815
8.05535597743733	7.92145770238374	7.70065676567855	7.61170558504027	7.65343584671959	7.66472156786811	7.62833577032342	7.52528700523212	7.44543437428473	7.24156240287967	7.38189040056042	7.37066351759556	8.16252534852666	7.95071454355015	7.7598850436659
7.64930690712959	7.55467038832801	7.29036687727517	7.42568290416241	7.33770136523271	7.3345355883425	7.58707758476196	7.51269371494012	7.49288069006031	7.24349570782205	7.2864765874816	7.21671978931621	7.47992668359591	7.41791894872577	6.99520286371804
6.10231336700708	6.1433941040918	6.0371488253527	6.03492460918734	5.99012874437074	5.95455007633367	6.14415557225073	6.15906535373259	6.0332035698355	5.79904696501325	5.84112069278566	5.86233327214359	6.08916678227561	6.1450357917023	5.8524701302651
4.73171445313343	4.45273655714383	4.54269627592266	4.03877909836975	3.9174399118615	3.71176635006477	4.88024090538934	4.79246781039136	4.98101311179541	5.13574091416946	5.51970801992485	5.07998730130787	5.68544688865174	5.68661670723543	5.9198317526464
4.90309285973112	4.60177449130529	5.17264167549262	4.86401802728197	4.63180622196508	4.88428976475694	5.86658287379349	5.66947782581414	5.31166934149818	5.60226462471952	5.5708461845767	5.96690805636734	5.20061395801808	5.06018690707925	5.18737821268831
5.28842569751641	5.37742453265393	5.3441426240158	4.89970749698073	5.07199964454159	4.80411888571091	5.48621901390515	5.23967656650294	5.11774701671858	5.85851989523018	5.73170598115937	6.09331686995217	4.99894467860416	4.73576775074735	4.94194037771242
5.62235666204133	6.40323905623186	6.45581112984197	6.99680545241593	7.04122984313856	6.98090623630543	7.13424868471358	6.90100380618014	7.20836612704888	7.20847995138255	7.16247757992314	7.17340394630716	5.81662297472098	5.8089248032931	6.2191181566351
5.15022270207601	5.10006096763234	5.1461475392298	3.68480412553208	3.597626382962	3.46564423886202	4.43801404913984	4.74084014836548	4.78144247535411	5.53859707890003	5.28406670318858	5.06622653979072	5.98955818415465	6.56084162930649	6.50837901229767
4.61989112675023	4.64560396737226	4.85603677327915	4.26648511177423	4.51506812995455	4.5309137331579	4.4222844784011	4.96728465662542	4.60922993271764	4.07368354535983	3.71575861271564	4.04665007705485	4.14370965018253	4.18457870904223	4.14755629905763
5.3130919207139	5.44861164489592	5.45607753800367	5.57407636999452	5.60324020002637	5.67609470674624	5.14117910206017	5.11372504052511	5.15750965395513	4.66664209122675	4.5922039955782	4.46788850761505	3.83927406791273	3.98715855083178	3.81949267588057
4.67623058510792	4.64185121776465	4.63539272138611	4.29240515493268	4.50988393863107	4.80647440333494	4.75779263686834	4.30743814594671	4.23359288058513	4.83055502122413	4.89870373615213	4.66452477778393	3.81063946935092	3.9046022480105	4.01041461601757
5.78621256255972	5.69055105478308	5.82438024586672	5.72000091645746	5.61109248843994	5.81828247478792	5.57030056208637	5.34578657507783	5.65256661764057	5.50808315891199	5.53501557961261	5.56661532512192	4.31380845488463	4.36071407346442	4.37877876436323
7.50741530496732	7.44081026942737	7.03731276134723	7.76506443397549	7.80644379061175	7.84179552521555	8.15550721214683	7.86060417454107	8.16989868764857	7.53897825442985	7.63098281837713	7.32387265030279	5.62948996442049	5.40872774056401	4.93744484807626
4.43436900524401	4.04020700836505	3.79425173775521	3.88673162405427	3.81877856496968	3.87583971550619	4.60157918701016	3.97338488847698	3.71615848009967	4.55941972690082	4.66974545463032	4.37973967372808	2.3527726867961	2.11356776072099	2.06463587238157
6.37400781728087	6.27063023702866	6.57954239182621	6.03051289916394	5.84937069494764	5.71342049992939	5.11549661072747	4.17274113647107	4.75310468544135	5.39413146689582	5.55020359102468	5.62690142586162	4.49308645925369	4.22024782693102	4.19332450678325
4.38508229943314	4.16691660640305	4.09973091824822	3.81257173505694	3.61102342536817	3.6899448736757	4.30386071836213	4.27351715481861	4.05026588315884	4.39049162463491	4.42020796570604	4.44321092968485	4.13896906500566	4.4338374545406	4.41966282230339
5.78489115949952	5.77951919002991	5.4372532199559	5.41298591773677	5.28748297360263	5.62814745565795	4.62987123633529	4.60962357892678	4.84693309119359	5.37769117963963	5.53633574096997	5.40754538406554	5.32280066384183	5.56489182368292	5.2015720545711
6.90826363895	6.93872222491794	6.83869433255567	7.97119669987103	7.92879368389617	8.05288458303678	7.35823913882381	7.05709923080927	7.17647090824971	7.3064825255333	7.23554132255522	7.33312398417238	6.99592811177581	6.91075680211245	6.93632464391422
5.36667254389383	5.34721881975858	5.20249764789322	4.65900913751634	4.7137286320282	4.71246977297471	5.19551276375234	4.76845024051973	4.88749789682622	5.04802597824673	5.1717624525844	5.21830525649017	4.91109811458982	4.6812972005528	4.52858466821113
5.43257368194335	5.5468500596662	5.57466265414764	4.91485668609869	5.33499434211145	5.45077655610992	5.49707480233797	5.66438325027254	5.60862736729692	5.50259899450568	5.54994913873987	5.71325396435816	6.35418491977479	6.02152050820712	6.00608861827507
6.90614620688899	6.69783299134389	6.67734126710267	6.01376852793078	5.85910907682669	5.87608186236753	6.28314862477728	6.75784816537962	6.66911272094131	6.97734320745095	7.04458694037698	7.18827415964871	8.19379597120844	8.47156011903513	8.26660696731746
5.37155571368592	5.332495896651	5.10279132782471	4.98732891794827	5.03518750645064	5.19406352458236	5.10806094156414	4.89314116947468	4.7671487568022	5.13352627578634	5.05695801737875	5.05305099299635	5.03831557551746	5.07266892454537	4.81935046578455
