T10ºC_1	T10ºC_2	T10ºC_3	T14ºC_1	T14ºC_2	T14ºC_3	T20ºC_1	T20ºC_2	T20ºC_3	T26ºC_1	T26ºC_2	T26ºC_3	T24ºC_1	T24ºC_2	T24ºC_3
15.616351	21.898836	22.05085	25.203667	28.037048	25.2679	39.444759	26.970427	34.325535	33.379181	30.804543	29.258148	11.606837	8.561327	9.860023
16.009251	17.543625	16.726042	22.391294	24.442757	27.511589	29.971373	27.980894	27.458263	23.107157	23.053791	31.401966	12.894525	11.617949	12.542558
160.664383	176.131866	245.895416	177.877716	170.35939	167.697311	302.419861	407.119141	324.720978	323.856079	309.673645	358.880829	433.030792	415.481232	431.118896
21.215965	18.754423	19.843666	19.460186	20.795174	21.838844	23.720528	19.186756	17.728704	15.181072	15.073844	14.85003	12.472113	11.784361	11.463671
169.44693	152.189667	134.853226	123.27816	132.403046	131.577576	119.248856	108.374207	124.146126	122.127281	120.5746	126.979851	68.616859	77.67762	88.449249
20.606258	22.190866	21.332495	14.671613	15.065646	12.883393	21.368532	22.451488	21.378227	23.531294	24.425066	25.4293	12.14657	15.337725	16.665647
296.115662	321.6586	291.814026	251.205475	260.452454	264.216248	279.552002	322.319733	315.769989	181.893738	189.680725	202.721542	208.987167	220.762253	213.400757
145.288055	145.857498	133.090561	98.418518	97.485275	99.26165	101.309647	95.219337	101.769264	90.526161	91.933304	91.738144	89.241936	94.194099	83.806641
17.727043	17.634468	17.287607	19.174236	18.551094	18.293173	18.846745	14.632168	15.870811	17.979465	16.821856	19.414377	9.736015	9.308639	8.373602
761.482239	840.577209	747.77356	555.281189	579.840393	595.973877	677.174988	932.738586	822.249695	477.637146	510.251038	477.95871	473.027924	463.567749	399.158203
37.284405	36.355251	31.823002	36.995037	35.484726	37.045109	40.077854	33.426922	31.840052	30.877785	28.53248	26.849371	25.780439	30.330816	19.853336
3.002162	2.947695	3.115707	2.066798	1.698765	1.643251	1.518212	1.333912	1.275959	1.357942	1.549059	1.37929	1.21245	1.20783	1.308042
117.797997	135.076447	126.487846	115.150055	123.160225	120.2052	98.822914	101.799316	100.657227	97.282249	104.681	101.343849	44.394554	44.464447	45.009182
79.212593	119.566093	156.88855	268.914429	266.710632	299.823669	360.524017	294.316803	300.501984	280.985992	272.548248	293.212158	114.300529	89.845718	90.863937
20.086678	19.769236	18.138386	15.653893	15.761622	16.216787	23.344973	17.354097	15.699267	17.41781	15.403499	15.809328	17.968548	18.221792	13.110592
127.667145	136.834167	131.288422	114.766327	118.388802	121.428223	129.872955	144.038406	148.859924	124.36454	118.981873	106.606827	40.171883	47.062027	48.783829
122.383949	149.47995	157.1427	228.367325	215.95192	242.950394	343.688416	350.394562	326.529816	357.406952	325.470093	330.494446	156.547653	150.513672	190.013351
68.930931	69.029228	72.586937	54.816635	54.099159	52.315498	78.525169	93.731361	82.428413	96.348511	90.779839	90.852318	137.014206	126.116852	146.918884
43.317295	53.975491	66.520348	28.26252	30.365818	28.794115	52.371883	66.498886	74.407745	125.38485	130.499191	118.952415	100.101212	138.857147	169.007141
11.075652	11.791637	10.639521	9.338531	7.442726	7.983771	7.313385	6.54294	6.835471	12.393327	14.522651	12.706213	1.737471	1.964622	2.115792
9.068048	9.863317	10.002016	8.693267	9.144495	10.367402	11.744255	10.643658	7.676091	15.64453	14.148651	11.67271	3.07004	3.054114	2.735913
64.337921	57.352951	67.698296	51.641243	56.809181	57.663078	75.295128	73.839851	73.786934	60.836708	60.815041	62.586479	52.766632	59.521759	62.652386
21.309147	19.421309	28.305771	15.254766	10.920646	15.468659	17.465158	21.5317	16.604659	14.320457	16.179599	15.525092	23.564827	21.41713	16.480021
50.377823	49.50087	53.387074	44.613449	48.605717	48.736137	66.154381	62.71389	65.154984	67.820259	68.659073	73.848618	81.149391	68.851486	80.588249
12.455819	18.164928	18.105637	28.002401	33.53603	35.514942	42.732841	34.891441	44.987495	31.069031	32.36331	29.580362	22.335739	18.100193	20.093868
8.260644	5.817129	7.919508	6.499213	5.655538	7.361796	8.893106	7.442815	7.410579	8.039918	6.491658	8.027821	9.46337	8.372975	8.418733
20.725666	23.058178	22.240211	23.179493	24.877096	29.522333	32.882772	36.841511	33.300949	34.133953	36.39801	39.256611	33.434856	27.78792	25.992153
74.245369	75.818611	63.778431	43.967281	46.252773	48.770641	59.861717	47.107647	54.226082	60.19585	61.785614	65.326103	8.750428	8.425495	10.8067
80.063538	81.235519	69.777611	82.656425	90.722847	87.677193	145.668198	139.250992	146.828079	117.300819	118.062981	111.551392	48.452389	49.172466	49.78484
30.659655	32.862003	30.714338	28.02544	28.971748	29.472971	29.669662	27.051498	24.798191	25.425707	24.418737	25.311846	16.779836	19.596008	15.085768
45.188858	57.993149	60.931999	75.850761	71.358109	80.526764	55.630161	50.168118	52.118454	61.497128	65.262482	66.592346	41.710976	37.474079	36.87616
28.311449	34.033173	31.559618	30.660004	28.885197	29.240614	30.596766	27.760115	34.836369	42.724873	35.013191	35.447456	34.879787	28.660288	34.006744
32.644573	35.477207	34.013649	37.534939	40.053429	39.468925	41.211945	38.674236	38.643585	43.07909	41.751442	40.527027	19.378141	17.57823	19.68465
122.3022	134.285339	129.740234	134.331894	141.975952	161.828735	219.892014	238.207428	244.75235	210.781403	210.351746	211.586456	137.045044	144.636063	125.846169
52.008926	48.002731	51.630493	78.835304	75.065613	78.802086	60.636608	65.199295	54.071194	61.989471	53.792747	56.825962	106.495102	75.286049	84.831314
34.83448	51.127636	61.198112	85.139076	86.150383	82.56192	71.041985	70.2061	66.909683	74.153557	72.856926	58.336998	67.954849	51.686256	65.935425
33.056881	32.5359	32.550901	18.686848	20.39842	18.888094	27.709276	35.431007	35.802876	58.354317	59.421402	64.728619	111.481209	123.292999	132.439072
2.074975	2.171655	2.422445	1.640004	1.421864	1.244136	1.808227	1.132359	1.411988	1.365208	1.417018	1.520283	2.207716	2.878139	2.73669
243.359711	253.87442	241.29483	149.298309	145.215973	154.216843	124.660156	165.213943	170.397568	154.571777	158.341034	165.333481	100.869781	137.473175	146.55545
12.02532	12.584023	13.891931	19.851475	19.311771	21.588968	22.368891	20.442411	19.30382	27.043621	26.807819	23.296133	10.827695	10.417062	10.464905
66.78997	76.049484	73.796463	82.216774	93.080536	107.221527	122.69796	115.585464	129.44281	127.745651	123.484482	117.321602	121.918541	128.438263	158.393494
273.402313	276.376648	237.255905	162.696243	164.514053	171.962479	225.931015	279.966583	293.740417	179.692596	188.881607	182.673538	148.776642	168.230423	138.885666
42.47015	48.900509	51.042557	57.27702	59.936317	47.933945	47.301121	52.131004	64.453773	58.299786	61.269745	54.82494	63.569565	59.732147	64.592934
8.527832	12.765209	17.238302	13.98288	18.255182	19.131992	17.009592	19.944269	20.053766	27.806446	23.729555	24.340828	20.734863	19.155581	26.89992
22.733652	22.320074	23.872303	18.899418	19.880638	22.031158	22.844776	22.296682	22.758398	21.23208	20.410095	24.682135	21.475883	19.955366	27.923326
233.838821	200.002838	212.149597	163.934296	160.175507	154.543152	147.193314	169.801483	165.421753	167.31282	170.586624	175.227859	203.007385	205.948654	170.971741
11.50885	10.1019	10.376512	12.943538	14.53087	14.103839	13.820102	16.920425	14.52267	19.274538	19.488337	21.205599	10.331897	9.101793	10.236735
54.864525	55.07848	52.559361	41.566364	42.786125	43.0494	55.822193	99.926659	95.24028	67.042656	69.6045	76.467773	122.029373	142.525314	178.407379
175.818954	169.041656	181.726273	113.252052	111.581032	113.488754	198.870193	412.104065	412.78476	232.74884	237.370285	253.46022	260.132874	320.255829	450.061676
50.597473	45.669971	48.125118	39.361813	39.912796	38.567226	49.887684	50.47781	47.472591	48.538486	49.975563	54.624367	24.807415	30.133627	27.040045
43.48925	50.659081	48.480942	41.747448	42.072521	45.02737	24.65773	35.153984	36.58638	56.028095	52.517281	45.607697	16.43394	13.074952	14.528842
39.246693	42.315498	44.977966	48.410538	53.380131	57.475819	57.875797	58.642067	53.2057	54.06171	50.174709	52.761951	14.304008	14.107324	15.934495
148.788788	141.219467	152.112061	116.182205	121.10434	118.097641	97.33654	110.137535	115.829895	109.489632	103.235008	90.556465	39.952599	41.665321	41.412804
134.381195	161.296509	187.497452	165.884979	173.757599	202.610413	177.411316	196.587494	198.806625	155.1716	154.263458	158.602646	90.375763	76.540817	77.958321
31.792583	26.743626	27.90415	25.694885	26.260143	30.58922	31.802647	33.898857	26.224693	28.262945	26.531437	31.032385	72.179703	38.291183	51.265644
318.740906	419.343597	479.666412	665.379883	674.856018	670.279663	478.605103	600.288147	614.786377	678.472534	640.347473	678.413086	561.072876	593.783691	716.790222
44.48439	51.213028	50.422798	57.521507	60.476791	54.047657	65.190529	65.775009	59.889481	47.787571	50.291725	48.564186	43.429386	39.394985	41.24366
65.046074	67.828438	67.256439	62.361973	62.494961	61.522285	87.02581	84.286507	88.124901	65.19593	66.796417	68.128929	88.654327	75.118492	66.293861
1000.282043	1155.094727	1305.685791	2304.071777	2323.720947	2175.034424	1269.627319	1145.555542	1087.570801	1633.40918	1443.371094	1373.984863	836.139648	604.833313	731.200623
208.774094	203.709564	185.066452	163.473953	164.935852	167.461914	147.707108	161.404663	174.557007	130.273804	137.976974	139.227539	137.502792	153.638443	136.511322
2.571313	2.453665	1.994796	1.403251	1.543998	1.711378	1.960606	2.619564	2.867475	1.617404	1.269314	1.702891	1.150326	1.208704	1.158571
321.908386	317.791046	296.735474	148.722092	168.048508	151.124527	135.574448	168.466766	216.020691	117.667419	124.665138	112.135796	121.187759	117.196289	106.949471
463.148102	481.693604	484.03537	360.654785	342.072937	346.264374	277.800964	345.104889	386.157318	376.441681	373.995758	401.483521	440.934357	451.727661	522.305542
48.579033	40.519012	45.834511	42.738857	46.530922	53.361237	52.298866	43.971905	40.074947	44.544323	42.495762	53.139351	73.988251	53.358597	51.468323
25.50745	31.534838	34.424648	26.10409	28.017624	29.342573	47.686138	44.311096	44.878616	48.200233	52.231125	48.014084	26.246513	12.642377	15.074633
55.993752	48.155174	62.824009	42.76226	46.958447	65.11055	57.948162	54.967876	56.123611	67.234222	57.322716	62.029526	34.711823	28.15617	33.364449
20.309181	22.597742	20.750875	16.846729	15.412778	20.693512	25.893044	24.853415	28.299322	21.87118	22.132702	25.338993	13.721057	10.091747	14.580538
7.676085	8.354747	9.003	6.332935	5.92229	6.317004	5.082084	4.532495	3.941412	7.559583	8.004819	7.008834	3.472014	3.605667	2.419556
45.083164	38.031685	41.004551	38.409473	40.420059	44.729187	47.900566	45.935032	51.065941	45.295902	42.205853	46.628578	34.11264	29.405514	32.60178
25.64694	26.165798	26.940687	36.16605	31.370169	32.340956	39.951977	33.670856	34.950329	29.083548	32.621965	34.588928	18.496996	16.771372	15.89422
81.061775	74.612572	77.233551	55.307751	59.355522	54.809345	61.766075	59.72464	48.935799	42.840981	48.481186	48.794819	35.190704	32.413786	23.745733
13.020411	12.075375	13.060556	11.558177	14.011126	16.125529	29.556595	27.614965	20.891891	19.686357	15.852388	17.53784	20.41618	15.63985	12.722735
138.595932	143.141754	131.549103	98.77578	94.692444	92.616325	113.513222	110.195709	105.31221	87.966072	89.97348	83.688217	91.051476	89.456398	75.346695
125.791954	107.409721	99.297287	80.273331	79.168816	79.156288	68.353729	80.93634	89.583954	64.519348	64.322552	63.926331	54.613316	65.409462	66.238853
10.725693	13.699685	17.324436	17.537422	23.73448	21.315399	35.366848	29.697556	30.022642	32.538635	37.789261	27.595552	13.254495	11.405876	12.341124
31.109587	33.303509	25.590277	37.210506	38.425709	39.41935	38.791672	40.142433	46.807392	43.966381	47.282703	45.813702	26.665449	19.417505	24.633551
1.623494	1.306025	1.398792	1.526771	1.600478	1.380915	1.191112	1.235863	1.316761	1.322645	1.36844	1.324278	1.959871	1.223695	1.475192
42.275288	40.093155	39.401829	55.579403	61.884003	59.431618	66.085419	58.304562	58.632271	64.103275	66.503319	65.294327	64.046196	68.216217	67.43586
4.099712	5.345086	10.159186	9.166955	8.995033	10.818769	9.286583	5.526286	7.09224	6.470142	6.278036	6.643376	48.324997	32.149366	32.045643
355.944611	307.322601	331.23584	186.458527	180.534073	157.13028	375.418762	583.125671	612.509949	612.761719	588.508118	621.229309	1125.434448	796.916809	889.910217
383.586395	346.948395	346.315521	234.164383	220.599045	205.902481	332.617523	480.234222	536.649536	456.878052	466.224976	485.088715	741.600586	592.814514	661.9552
124.468147	142.437164	179.619644	162.768448	186.939636	189.533447	142.223999	115.460716	158.530762	225.395386	222.698364	203.778534	103.973427	77.177139	83.082237
252.522995	280.522766	308.254883	212.749695	230.463913	232.356537	216.942963	189.126083	186.258865	194.486511	195.936325	202.71373	234.323212	180.676514	183.989594
39.219692	41.651451	47.765774	44.494354	49.65023	44.863468	47.411507	30.159384	30.379496	62.684475	62.450047	54.035156	4.663051	3.326221	3.931261
44.04332	43.778847	41.184349	40.908043	40.11245	38.732208	66.648438	75.089294	64.511379	43.767826	41.057934	41.982418	25.137226	26.289543	25.145514
35.799084	35.359589	34.401245	32.507992	31.550669	34.391552	46.711349	40.952702	30.576828	37.453865	39.955276	37.479969	19.869892	20.569338	16.710375
34.371437	38.896835	32.653801	37.287983	39.722862	49.73019	43.916801	41.398212	38.72617	47.125706	42.237507	47.172348	14.669585	11.645853	13.374751
1326.533936	1123.881104	1219.782959	3594.340088	3144.056152	3054.109863	2733.38208	1546.30835	1065.099854	1525.392334	1410.840088	1619.371216	1997.251343	2256.736572	2195.48999
12.790257	12.819731	16.357183	17.142784	16.767519	15.05525	18.682564	12.771412	11.749928	13.515139	14.63155	14.07762	6.972197	5.913692	4.685395
17.631285	17.235674	17.178511	12.851371	13.282524	12.736149	19.837227	17.175291	17.036509	14.484965	15.334407	15.440427	8.980255	9.484726	6.54683
35.668602	38.745193	38.0345	52.364006	52.973522	54.481834	66.602898	55.026424	50.35981	46.41061	42.511257	49.981907	36.943745	31.346174	29.77162
2.039621	1	1.722448	1.416084	1.361993	1.272315	1.323665	1	1	1	1.214411	1.510597	1.525269	1.129702	1.642505
28.12521	27.87966	26.638393	23.991756	22.508074	22.625973	33.999096	33.148533	32.202892	36.913227	36.557503	34.854675	16.046803	13.426725	12.61451
39.997131	63.711063	76.949791	159.202072	178.310806	168.449799	116.150108	75.230339	79.065498	113.093262	104.33709	117.3759	44.553696	29.740145	34.885204
708.746399	806.138	823.200378	998.851562	970.64624	900.693909	1034.598389	1167.776123	1256.579468	1679.362549	1672.60791	1661.325439	1090.763306	1069.726807	1179.804077
159.072601	152.268417	138.971039	105.461143	102.956589	99.408875	74.649765	69.376038	68.050247	75.994087	74.72821	67.145844	96.173943	102.096825	83.651077
146.606537	171.354721	172.896194	173.259109	178.269073	155.978149	106.264038	55.058559	67.634132	200.000229	190.823425	149.27684	18.256445	11.58295	13.456993
50.215687	48.61208	61.25061	21.530083	21.173136	19.266418	45.261883	52.826614	54.167847	99.557785	98.334511	93.342972	152.975357	176.147537	206.479935
49.565826	54.984234	57.972904	39.639248	41.906448	42.826458	50.226223	46.537922	51.547428	62.407475	62.460861	64.342274	54.720661	61.968506	57.965797
235.669495	205.863281	200.030396	282.247528	259.771362	232.365677	107.41729	71.712921	69.836136	136.313385	133.482086	126.304909	68.648766	60.600449	46.139507
20.254593	22.06144	21.214489	23.41836	28.466686	33.787739	13.525322	10.122149	13.019085	5.631735	6.668248	5.020384	2.083086	2.365027	2.512389
85.781197	77.865265	74.703667	77.960449	79.108894	81.777817	102.363541	85.525047	75.911507	73.402245	76.030441	68.5457	42.084908	40.371899	33.632565
30.242863	26.843498	25.443523	22.958471	25.470621	22.619951	29.457148	28.676964	27.653578	37.575863	41.630016	42.581306	16.029902	19.140381	18.400188
64.404823	69.057747	59.958801	62.665817	59.041145	56.011051	59.087227	51.07375	56.35479	61.774837	64.989639	69.409081	23.206602	22.602119	22.658895
15.668267	13.346337	15.586278	13.480166	12.837753	14.971068	18.531771	15.928361	15.159515	17.15494	17.035812	16.551807	6.399264	7.329144	5.561725
1	1	1	1	1	1	1	1.701698	1	1	1	1	1	1	1
4.417016	3.997609	4.747159	2.998145	3.954855	2.629256	2.620768	4.974802	3.981522	5.129902	4.003964	3.908975	1.234612	1.501515	1.296265
14.423367	14.516414	13.931768	11.884151	12.576869	11.286917	12.401363	12.805086	12.233716	9.499141	9.945238	9.761761	6.356879	7.8132	6.748045
18.499599	21.868704	32.271849	41.536785	43.106911	53.859322	46.1436	42.494064	40.471367	47.455097	43.017513	48.616318	17.504417	15.692775	15.329631
20.029268	19.858477	20.314026	20.392197	16.993393	16.498586	21.179813	19.015657	19.367207	18.087465	17.690832	15.355292	8.473992	7.447893	6.083826
32.368338	30.998695	30.864092	25.149845	24.316126	26.121899	32.513498	21.982298	21.698919	27.748354	28.664667	26.595379	10.024166	10.118114	6.471288
4.892974	4.879442	5.175543	4.098706	3.829436	3.471875	9.620503	5.332507	3.958911	2.74632	2.216617	2.65304	2.105567	1.914169	1.71301
1.273848	1.105811	1.262261	1.226684	1.209224	1.121924	1.143995	1.076286	1.114202	1.201088	1.17967	1.071466	1.028874	1.00713	1.04267
20.986204	19.369505	18.517212	20.414103	16.619798	19.827402	23.56617	25.684916	21.192427	26.437946	23.655874	30.315788	15.597331	18.998405	17.428963
8.497946	7.30572	9.349571	3.875019	4.7676	4.212643	5.23738	5.247827	4.744901	3.474058	4.547353	4.439213	2.812143	2.730226	2.862862
13.693068	11.759311	14.463881	13.048121	11.219969	11.256493	17.742613	8.878457	7.581447	11.627281	11.404261	11.148661	4.476289	4.747521	2.907192
29.912218	31.962412	36.254349	26.79833	27.388783	24.904625	34.696613	27.80051	27.153759	60.019135	61.081585	57.744228	37.52747	38.559204	41.31987
1166.851196	1518.966431	1824.247192	2065.573486	1935.130249	1916.006714	1717.245239	1261.154419	1233.330688	1036.135254	997.972961	958.857178	387.772186	324.099335	355.355042
21.240662	18.824415	18.260572	16.748586	15.825336	13.937414	20.025686	21.948307	15.907409	26.12125	23.585384	27.446453	23.969913	29.314335	24.285641
28.749748	36.90731	44.926186	32.786797	26.184959	28.874821	58.72263	60.868042	52.078003	88.527122	89.377884	91.862541	72.86306	76.555069	73.72261
127.680328	124.472061	106.96991	116.50811	116.169144	109.065758	155.604767	111.492134	100.765083	87.307419	90.894577	85.992188	62.673107	60.268112	47.894901
74.476089	78.46312	72.982613	58.666393	52.235233	56.411983	81.373161	63.333855	50.913456	46.909927	39.810654	39.656559	47.247276	45.584248	28.319523
93.327576	77.844215	80.778519	36.306828	32.621965	34.6007	16.533712	13.416939	11.652345	8.373571	8.859886	9.690999	68.822922	49.508133	64.773666
316.462189	354.995819	376.754761	321.646362	334.822815	338.354034	283.50589	290.625763	298.355164	200.325302	196.904297	199.626343	287.010529	298.214844	363.536652
74.650421	79.160851	73.600708	64.583805	67.66494	72.607269	78.412575	74.901062	73.537872	75.681206	78.296783	78.200264	48.776299	50.170506	54.413139
139.026154	145.903549	170.848099	113.02784	107.483551	138.983566	50.783352	33.721027	41.554295	114.986389	113.486176	107.170464	58.549252	46.882767	51.394005
35.354603	35.280785	38.226112	30.900143	35.031433	34.611488	39.507263	40.60181	39.395638	41.152222	40.691883	39.631119	19.876146	18.175331	18.232838
202.096619	248.570389	274.160278	163.474136	177.150665	170.643631	131.29155	155.858627	164.580536	146.774277	147.656113	132.27742	108.722443	110.570053	124.193893
14.484388	12.612726	12.164591	10.479846	8.955351	9.715776	11.002692	13.217171	10.914619	13.991564	14.804688	14.025791	10.835635	14.659211	12.723659
43.727493	40.808094	39.811226	50.941029	55.698341	55.339264	65.93972	63.889851	61.555191	57.624836	61.104488	58.06601	63.835274	49.33762	46.807636
79.668274	103.788101	110.544365	143.450089	177.012543	187.783524	178.197525	193.053421	203.022888	197.808441	193.475525	185.990402	164.726608	104.459419	130.917496
19.800976	37.105	32.988853	44.47155	45.438957	51.689571	67.29808	55.170326	40.142445	80.743759	83.359779	75.82338	115.733849	71.113426	92.191055
99.162682	110.709389	108.977112	134.360138	132.610992	162.512711	124.301636	57.142643	47.883141	229.992599	244.072815	230.398758	59.226734	45.25843	49.13752
263.56189	333.278778	444.961517	1188.370483	1135.107178	1298.913574	664.740173	438.648041	439.703552	886.562378	850.422974	850.812683	471.404175	327.407074	399.464508
30.087433	54.962303	62.412685	124.188622	116.155746	146.902634	146.923996	139.359604	149.527939	159.354462	144.063156	153.608536	102.877098	66.924461	81.585289
75.613396	71.818344	77.200935	66.041283	67.490883	66.504929	105.362015	88.380402	88.269539	76.734825	75.142441	80.961815	25.537256	21.313381	21.308182
85.935478	91.496536	98.548103	59.766178	68.59021	67.592506	66.865967	72.507866	48.962536	69.506752	62.176872	70.514488	133.475647	158.062943	133.267487
106.401497	102.866386	114.542526	67.340729	70.460091	71.496422	72.032303	72.394211	71.311119	77.792961	82.370544	84.437767	111.197624	122.375252	120.00914
78.315956	67.750786	67.297684	64.017227	68.986839	71.15316	81.214973	84.298988	76.086586	85.461311	84.782928	78.371521	56.355606	52.432594	59.246269
188.61467	183.698975	178.096558	168.453552	183.545975	178.688995	144.225006	132.942596	132.075195	113.865158	123.569588	116.154366	103.114151	99.374695	89.912903
121.403564	141.146164	141.523315	125.593323	141.8078	138.64476	141.579529	141.400421	149.567108	107.074348	104.712784	111.399101	67.704872	58.982941	68.901909
4.01763	4.648437	3.237542	3.044152	3.766558	3.479531	1.869744	2.719705	3.07291	1.76755	1.904473	1.763058	1.6847	1.487715	1.547769
43.940769	55.111382	56.279839	80.368835	84.960052	95.955162	97.464432	81.937088	64.483131	67.782997	67.039619	71.579254	59.619205	63.193005	64.026249
134.200989	175.662155	183.103668	155.477112	166.046585	161.698517	140.701828	164.144424	191.185883	145.76712	151.100311	128.065582	77.473351	83.600571	102.979828
24.777344	22.949345	25.847969	25.635798	21.06621	22.054995	22.521011	16.865562	13.338132	24.339893	24.528496	20.67333	4.811538	4.557146	4.702296
2.789616	3.220119	3.69841	8.673947	7.189302	7.670785	9.760341	6.800958	5.724365	11.051688	11.858928	10.624977	4.399843	4.59717	4.83926
44.779819	50.334606	43.835117	41.142525	40.689552	46.545532	44.921894	56.743912	57.680588	41.366524	43.122055	45.708115	36.037361	41.247272	47.858799
1.599687	1.377708	1	1.156068	1.267833	1	1.31832	1.320161	1	1	1.247127	1.168888	1	1.21125	1
39.173927	34.091034	31.743509	27.920433	30.317879	27.810778	36.663589	34.507092	34.213215	43.506386	43.45295	35.626637	34.412945	28.666903	31.816885
63.92495	64.05513	64.925205	56.44994	60.18853	62.156963	46.934814	48.385098	53.147648	63.098793	59.576328	57.953808	33.846088	29.637873	32.005844
63.190754	67.072144	58.785851	47.672173	46.246338	44.853954	48.423061	47.773811	44.818001	35.323734	34.940956	34.026661	30.287657	41.260532	30.205423
383.89859	454.390442	427.800629	690.818298	725.835022	712.747314	791.097412	934.346863	1282.308716	622.526001	624.682739	599.739868	332.185394	327.821747	383.60318
15.435579	17.899454	15.757195	16.880613	16.502398	17.908859	20.841051	21.595659	18.528425	24.424864	24.647755	23.775768	6.908628	6.491588	6.145617
7.125024	7.183106	9.483441	9.973981	9.715557	8.236039	6.47974	3.598304	2.941023	6.979865	5.768281	6.992298	4.745982	7.297811	8.497472
112.296547	111.43576	111.323364	98.869576	98.64386	86.756157	50.879547	47.89983	46.778915	74.847588	75.756798	82.562378	88.651726	96.607323	84.540497
13.127782	16.365336	16.587411	10.975022	13.911645	12.75456	9.092045	11.766222	10.095468	19.973995	21.858112	15.168631	8.977965	9.460851	9.650616
52.255604	66.738625	69.365822	71.94442	77.819595	78.900215	76.644264	87.005653	70.624008	79.392357	79.61792	74.982643	43.06823	40.151745	41.11412
123.27626	128.168602	146.144226	91.194855	91.886536	84.435478	101.729439	119.432594	135.610107	202.773178	215.731186	187.980362	214.356369	211.984055	224.029968
1.510932	1.074628	1.193937	1.40946	1	1.226829	1	1.080327	1.037252	1.0333	1	1.127756	1.049201	1.12728	1.136517
185.481934	176.563766	186.955887	180.468307	186.291412	201.283371	202.548218	173.372726	179.82959	202.80806	189.66777	187.159683	128.95607	79.477692	94.372711
264.99173	281.370392	306.031036	239.87529	238.830765	237.734253	245.617294	260.251709	254.821152	249.999191	251.698547	268.383545	290.647095	253.328247	250.80484
36.275623	35.138176	38.225483	40.956081	38.514286	35.867908	36.469067	42.727222	38.731262	102.819504	93.274467	112.788734	24.010206	27.174683	28.934036
1.303311	1.676299	1.436866	1.522356	1.124922	1.437135	1	1.635241	1.936814	1.236712	1.706262	1	1.210936	1.517379	1.301088
6.171436	5.51707	5.128924	3.005243	3.566793	3.773078	2.099771	1.764553	1.394132	1.568034	1.661439	1.314291	1.617476	1.754371	1.425879
45.394558	48.921909	52.376675	38.553524	44.051914	45.719982	49.002079	51.209587	51.238335	46.625244	50.528503	50.221863	43.080048	35.236553	35.828827
18.163303	23.738548	21.83819	25.052282	28.287596	25.871092	37.661865	37.74152	33.746159	27.422241	29.010862	25.876143	9.9618	10.895247	11.904362
128.206039	134.309906	147.964081	108.173714	113.687057	105.623085	146.407837	194.623886	212.022964	241.6138	247.634445	261.74057	251.081512	267.022308	293.649719
22.390257	20.563465	21.208817	18.43012	19.861612	20.519291	26.110941	17.102859	12.772176	25.904728	25.878431	22.33601	6.894053	6.790963	5.739666
49.308369	52.196285	49.574299	47.534946	49.824306	50.537796	46.657497	58.482624	54.37138	49.668495	48.984253	48.734329	16.973039	13.577013	13.584602
62.00872	64.198154	59.834476	55.059311	53.612354	63.558811	52.767799	45.39233	54.484848	48.254498	50.187317	47.571518	13.828755	14.034769	14.07087
320.601929	331.939209	380.364349	199.527374	189.556534	192.794006	263.977478	295.229828	283.972839	348.839935	335.852173	399.722046	365.455048	428.802826	484.836487
60.087044	54.243423	59.309593	64.535969	68.068382	77.306282	86.606483	95.624794	96.573776	89.182251	87.314293	86.907928	53.966797	47.6576	48.65863
301.086639	272.918121	268.395752	170.621078	166.675797	158.841431	197.487808	298.807983	308.569824	185.73468	192.539352	186.456558	192.911346	238.2267	270.583557
21.12508	18.673014	24.442175	16.364406	20.885456	23.668625	58.446449	58.292229	49.520607	90.398338	82.729424	80.729935	170.320526	182.29364	217.68454
55.462627	52.633835	57.831291	32.56424	32.40402	28.669334	44.556572	50.223618	50.360779	89.772636	92.286568	94.779228	141.013718	142.610504	152.988663
29.091177	34.024445	42.662529	47.76096	45.470303	45.464054	53.707592	52.87167	51.278873	64.537308	47.474987	44.014587	17.592165	18.586536	16.079594
36.585323	33.438896	37.152248	40.225941	40.02459	39.526539	47.810406	43.014706	44.107498	63.021618	64.036617	62.335865	22.241583	21.16221	20.056858
462.700897	358.025513	408.302826	996.853394	765.777832	735.993958	1211.968384	648.692139	456.643799	548.344849	497.677643	573.771973	1726.276489	1701.839233	1485.699829
79.034233	81.479637	80.895058	80.611084	87.7873	101.538567	103.725273	109.046181	105.110779	99.946228	96.924187	109.087326	206.281418	137.445358	151.865036
116.457161	101.425194	98.742371	92.104607	96.279907	96.957489	98.546814	97.310997	93.746048	80.968994	76.242439	76.922577	135.223495	133.942917	125.322815
15.064514	33.390701	54.627441	42.847107	47.935074	56.244587	47.610386	38.38245	46.279541	51.777054	43.969585	52.0564	79.932983	54.414845	61.003452
59.1772	50.869484	45.891598	55.536896	58.323074	62.038471	54.266026	54.599716	59.052937	48.099087	47.779015	46.320564	100.853752	66.910217	81.600906
21.193163	18.201094	17.735813	12.110873	10.825539	11.495708	13.793123	13.610322	12.4252	18.339115	17.770275	19.441254	21.453577	25.984127	23.75359
10.858826	11.623532	14.563601	12.370549	12.781533	15.413058	15.976116	16.502328	13.819746	17.782314	13.760469	16.951988	14.865527	12.298172	11.945786
33.593613	25.25046	26.577219	23.80957	27.347387	28.549086	34.000195	29.379023	29.329058	40.047134	38.550041	41.580494	28.319809	27.292439	29.569416
