T10_1	T10_2	T10_3	T14_1	T14_2	T14_3	T20_1	T20_2	T20_3	T26_1	T26_2	T26_3	T24_1	T24_2	T24_3
ostta09g02650	2.14505522101075	3.20893523124604	1.7838239060594	3.25648532240769	3.63474809183663	4.84528539134953	4.10988352979211	4.54110559973689	3.81620797992424	2.76655371448602	3.1876051063488	3.54602042786867	6.45135129539868	6.55306417139464	9.34837062823908
ostta09g02660	16.8130721404976	15.6106087542563	20.3373577271472	21.9113502021424	27.2129990407059	25.8071365061259	27.9242863634351	27.9663445673163	27.4673652106576	21.4310814979331	21.7633855588988	20.2099659324772	22.6889164318725	16.7367435441983	18.0418476791609
ostta09g02670	37.4971840279326	37.6833424836655	34.0623965155373	32.7271004727202	33.1213208307666	28.1680516241207	33.3632317401368	37.5188606318876	32.6608243459284	21.1879699130529	21.719848034589	21.2838120638831	32.887012343186	33.1493147851874	30.9225848771473
ostta09g02680	75.9698982491436	81.2904571744438	76.9271850719884	96.167832660948	102.047392487153	108.740836226134	114.862832350755	99.1082082602325	112.095643451252	106.187210138459	101.805217252331	99.5700316709062	35.5838347059945	37.7962546098674	43.2265282277254
ostta09g02690	14.2788582614761	19.051456141467	22.5698129443379	26.1078066449701	29.5943586161943	35.340725748738	31.8187665823522	35.4731186128715	35.3675922132581	30.1100424434778	27.3299280047211	31.6341845590258	41.7795787286857	32.5732992395494	35.7409137715877
ostta09g02700	13.7050909212071	9.25238460409859	12.7534148427419	11.3869960462537	15.4228977668929	11.9454668619382	14.1387821604069	13.5416661545394	15.4399719521376	13.1082045196389	12.0253650585165	12.3323527459366	12.7971370453468	10.8395399568429	13.400949937861
ostta09g02710	41.7338306066757	36.1924677330641	34.5130467138128	45.0282040857753	39.7704549243727	46.5217327595525	56.8131124627963	43.4605327997544	48.0633582122021	35.6346860000667	44.4726719344273	47.3521634205018	22.0745983897855	28.2563443315962	24.7363862414589
ostta09g02720	28.3129016841278	22.8631403389416	20.3980677053415	25.9115860661191	27.6756070999314	25.0490952665965	34.4516414914291	26.1453378480938	25.9709802790548	18.4211708503907	20.4142843352814	18.7747496161961	16.4057724039141	18.1664812444067	15.1056390584357
ostta09g02730	17.0243787312388	19.2902609598967	15.8659581112419	13.6131699562473	14.9158913324949	15.4331252748972	19.9818390679039	23.9844537648498	16.5987607657061	13.1549927373418	13.94636776838	14.3661502535206	12.5075649434522	12.0852411384994	13.0656821743158
ostta09g02740	23.1300134568664	22.3200001611069	21.5560948273971	20.4463234644316	19.7311314005329	21.8564007486125	21.4562158843333	22.366379158266	20.3202824636104	12.1828972549548	12.6089769849471	13.5857537060105	15.4930831500725	17.2701411949378	15.8062577996212
ostta09g02750	60.1008047114116	61.446863091378	62.5440340981176	59.8685934584695	58.6333713442257	65.6202731293321	72.8770880859735	83.6794805652682	88.9342062441326	60.4343550477281	58.37759015153	62.919129278075	49.3513230865344	42.2377011742914	44.1204058053248
ostta09g02760	50.3033300216725	50.5747519546209	47.8179832930587	66.342840189763	59.4848113739608	63.5160223581063	73.2024239959033	75.3664429347985	59.6332249440528	57.1832822465856	63.878610829564	61.3124673778965	106.040459444553	81.9450347740116	80.9529564066863
ostta09g02770	10.3589077865563	12.1828972549548	11.2683709157552	13.5599206711352	11.8953517052463	14.2331362463944	22.2927428471743	35.2172715794852	38.9205727071415	25.4912102032777	29.6141016132379	39.8593206738901	65.1483071008106	62.9753152515183	70.4770993356604
ostta09g02780	33.9082733924642	31.8615945584608	31.1625556568978	41.1471432577275	45.6449658139571	41.2589491865097	78.1519108369203	63.9101255995782	66.7948315896219	51.7868265384238	49.5503915736607	48.4934995565373	31.690536505062	23.8928015866433	29.2973916399197
ostta09g02790	48.8649231687823	44.624048441734	43.8785050508006	62.919129278075	60.7271966706099	60.5271721612769	61.2435101610108	41.2071209871718	35.5231565853988	47.5847235074845	45.9251140437453	45.0388523569578	40.5766256294094	44.9946656183659	36.6996253795352
ostta09g02800	40.9530895966341	38.8352862840041	34.0230316954099	37.8248702388114	32.2799852910142	30.0578238902869	27.1847106812934	23.5370152048726	24.2685298861033	27.7419907394969	30.0387776870899	25.1389296260477	31.7162176280773	39.0393031909171	33.5053407524216
ostta09g02810	10.853567036794	11.5136549774234	10.6864361977243	12.5610225119356	12.1057079141477	12.9158966232487	11.6212322511875	14.0801981415034	12.3323527459366	15.9937361951934	17.4884984181228	16.0189097262737	22.3000429298603	28.1617187976979	25.111758278906
ostta09g02820	126.436039669554	123.661487378955	124.6469174942	112.272033241998	106.040459444553	96.3169786448507	99.2951256040334	102.685918508139	91.2030574210572	75.5558015875479	78.9939194996822	78.7016647538699	80.2275358897812	94.6851439600933	82.2482530281524
ostta09g02830	11.8055520862267	10.2882124318684	11.76299041514	16.7285291232339	15.4331252748972	13.4184081390898	28.7395850495101	30.6410538554463	29.4152756960706	20.15376949274	19.819789044557	18.2843756695557	22.193489404097	24.68613457862	28.2563443315962
ostta09g02840	123.437712216179	110.809509018936	95.6675877037237	95.1573476893855	95.1573476893855	94.7648404327493	88.768653773356	90.4087515441984	80.1484516586727	61.04961322763	64.6107755396152	65.084443229998	106.404041494062	114.716286076339	110.700192969823
ostta09g02850	1828.21590147627	1906.30672706079	1939.9317446081	941.475779197313	829.491363565308	888.90623773681	552.372403460241	584.753278771011	536.833509162988	404.548565453572	405.341064289189	417.021977602051	761.581971814324	1010.24814107749	882.631223406765
ostta09g02860	2917.19931970644	2917.19931970644	2917.19931970644	1392.91723509762	1364.79559107767	1392.91723509762	861.98581286476	873.50652517131	858.65301330965	675.577450187894	684.929938965496	681.065889662729	1202.4794852229	1648.4442120763	1739.14467437921
ostta09g02870	12.3256493422438	9.399692354423	12.9899609417223	12.8422476365771	14.4471534119624	19.1574267119521	23.5562018730144	18.5335515107538	30.3898167312564	20.2827179115057	19.0085816655541	21.3729572541724	7.16868643249769	8.78280756934055	7.85538269056433
ostta09g02880	31.4961644118713	32.5354304164472	42.2505487530768	43.3157649638429	50.5496973722226	52.8209692805023	66.8504247896632	64.2510296269972	67.6413918048732	72.2557045768849	59.4224507479178	68.1308553620454	49.8844592900162	52.2463980515984	62.919129278075
ostta09g02890	47.2598507036694	46.1830990617995	51.1304795110404	56.183762137849	59.7770046983043	68.6058453923528	75.5100190739604	80.4583401564792	76.4556502835161	55.8195550052513	56.053922965189	66.1944932118717	103.582683146566	91.9131140374542	105.309587538139
ostta09g02900	24.6261974832418	27.573350782523	30.9893935329905	27.2665734668381	30.8170811077474	37.2223208198321	29.5348694454431	29.2470501786241	38.0162510869344	27.6383966169536	20.4915592584568	30.0387776870899	20.4525015065945	19.0085816655541	23.0700118946388
ostta09g02910	46.2888664410331	54.0583260517823	78.2139618573573	77.5926206293947	83.5986478983209	89.9856723524073	86.0691271343645	83.4534705311581	93.3424476383955	93.2637412843192	91.2933800533388	104.782829969495	96.4734406648161	75.0300212902161	89.729549702446
ostta09g02920	111.312591984011	100.708264873939	88.3292105218077	95.5393510591613	94.2061784470896	95.9320549503819	83.7224316328594	68.6058453923528	86.4549705778467	88.9671562119757	91.552939585022	78.0933368786847	56.0738702425946	48.7799627254551	56.8378261589002
ostta09g02930	26.0738741684445	23.3874653029313	23.998774854999	18.7668666833969	18.58869936974	16.1826354368155	19.2819396898165	23.0954842957679	20.9650791820215	22.958161992347	20.4672462337297	21.1067376814238	49.4040091605228	65.8604823976557	55.3181136411413
ostta09g02940	9.96200981105982	7.88711010810182	11.8709485242928	8.38612423291374	5.29493829523712	7.59996227922931	7.69346218580545	11.9248860300725	8.57386052951557	13.0193211559637	10.6864361977243	12.8600516272747	18.3541774997876	13.2402826510233	22.2711601829157
ostta09g02950	17.6017458736973	19.819789044557	18.57600982844	16.3614279896821	16.4766830398786	17.7208290685262	17.298315949447	18.7582636469225	18.7668666833969	14.5239065851388	14.4749316952772	17.0435144290952	18.7342540882434	21.6464044894992	21.1879699130529
ostta09g02955	208.101165867305	210.689252758306	210.832936590655	147.762915002501	157.775865462402	146.147871920834	141.339678366473	143.154725814477	155.046892139891	232.373103325346	229.186449881651	225.264196335894	126.05878950625	123.05887510235	151.446224912175
ostta09g02960	117.040954816512	103.343984406235	84.2018981971329	121.711296913165	126.436039669554	123.05887510235	162.278469519916	175.678770329213	152.571707169195	95.4478939725652	91.4561636880767	99.8098276077944	174.434929843211	143.527103449817	139.422057649241
ostta09g02970	41.648699681051	42.3021946616399	37.9076660062742	34.4207336646363	34.9376944973243	31.3979655766806	21.3144975978867	23.7338167545484	23.9761940901141	25.4381141264638	23.1748240865081	20.8302768599356	15.1146416682964	18.8893491117053	18.4662844974779
ostta09g02980	35.4845605284275	37.0641540017333	32.6007835310662	40.7586563970966	35.7752779161528	36.0453401130713	36.8735246766629	30.5989783307512	31.5123286079953	33.2173036313524	33.5053407524216	36.2146799368957	19.1256722422896	22.3200001611069	20.2331482951191
ostta09g02990	29.4662345109752	23.9015051832994	26.6697378988817	25.1630404645324	25.3620190346351	21.5100504802173	23.5086206634206	23.1748240865081	24.0815719797306	22.3997555453524	21.787330431782	22.7009158851545	30.6077990376566	31.5531166940098	31.8390676650059
ostta09g03000	11.600281477162	12.0325395357154	14.8046898512937	15.9208596166061	14.2628301787027	18.4211708503907	14.8679619572954	18.7668666833969	18.4662844974779	22.2927428471743	19.107081708469	20.6707020114582	35.0424032946071	25.9574256112925	27.5507667651261
ostta09g03010	29.8942273551035	31.7356652578665	35.9470300031981	33.3526767470944	32.5354304164472	36.2493654760979	43.8202431211254	42.4690295396921	35.0316982003801	34.0968926018557	36.6194911243172	41.6363863547292	27.7168714298274	23.9530410901447	25.5842000104611
ostta09g03020	128.153368182794	135.969737173062	166.179640016908	130.131239897474	115.352931566076	104.457323502848	89.2379542088471	74.8688659064583	81.1608473681429	139.366951842999	145.732721804261	152.259305099714	84.3735255817999	85.402534868203	87.1651897379826
ostta09g03030	555.06616166915	568.34097807117	493.403215209829	683.069248886884	710.576757138576	840.460528862204	968.367639572252	435.751533167693	406.775855819716	501.625216089094	495.578904737398	555.06616166915	580.790470513653	493.403215209829	481.542773491906
ostta09g03040	53.3726840068851	49.7025435551453	39.7205106650046	42.8780993637274	45.846481151409	43.6417939080326	55.711928523397	56.7770694929139	53.2471120791251	55.8993275839351	57.9324588689413	53.1859975504839	66.6469277086941	69.9096877737142	63.4908521243776
ostta09g03050	52.3061827317343	46.2888664410331	45.9698468020804	54.7966956790574	51.2304946338337	50.6061625832602	41.3779774959748	33.4695435972497	34.034595348107	31.3674173886535	32.7731502840611	30.863485657954	24.3743283882587	28.1680516241207	23.2731702605397
ostta09g03060	55.4019741360352	56.7123009073379	52.3061827317343	116.730978698832	109.751492433191	103.833240511775	151.5984562609	115.029680200324	94.4941751477461	107.460907773929	101.948520924496	112.915150534675	96.3169786448507	82.5374986883376	86.6411519904818
ostta09g03070	45.6705043260267	38.428466421396	38.5607575041878	36.1164915532161	37.4345246737593	41.9566109719654	42.8425466925276	46.4402088001518	45.3485780902456	35.8714057488028	34.2276644224129	30.1973984093009	37.6604856254396	38.2053417033593	38.8059322946392
ostta09g03080	84.8543837096594	83.4990186263115	61.5826092887594	76.0012318202854	79.570966926871	73.2761029098311	71.0282042556654	86.1104708075118	77.6272132897873	92.749915456447	93.2069381149436	91.8179764014159	78.3184567489272	78.0483908488245	89.429959621202
ostta09g03090	109.751492433191	99.4042225067718	97.8057915825032	105.564290070246	101.321197312491	103.245274169252	97.6340088671407	110.927002053338	107.089388319446	76.8022908153231	77.9610340578479	81.2602155556036	156.249910454021	147.52432818745	141.118956817464
ostta09g03100	386.047332775914	424.829446441859	522.976018345817	418.740040971478	433.478552878972	486.78317611777	640.729833110265	900.405987010468	779.393941625112	471.810901915478	468.464708733709	509.065384176564	1026.52478742993	1042.57887504133	1246.31665415786
ostta09g03110	24.7254757404567	28.3129016841278	27.6531874061537	37.9838014432988	34.6353263382276	41.7072548106592	27.7829779035242	37.9343102645611	34.927581962076	54.0404966462214	52.9381334480942	61.5403807151785	32.2675862495198	39.0245740767168	38.7427618916502
ostta09g03120	52.9032452321919	46.8818856212267	43.6140548885023	51.8050429864376	53.6502628500859	52.1510214864553	52.5991627759434	65.100529845854	60.4626976434362	46.5406419394816	48.8084919571537	48.676286652523	92.2721076763437	92.749915456447	98.5652882046714
ostta09g03130	52.733892936993	42.5759755558426	39.3112729594966	24.6092348050371	24.2276246015438	23.3013140325756	37.9738717004271	49.3045734135689	52.9381334480942	59.7770046983043	66.6164418032751	59.89328509603	96.9954940832989	109.936577706353	124.569890679076
ostta09g03140	24.6547653666204	24.1331090552269	24.4102811021948	24.4510131976393	25.9480903709671	23.4985213056685	30.8112124646647	31.6026982389342	31.1819423568701	26.5656687541035	26.8666295558009	28.5107193526317	37.4539707106429	36.2298572335015	28.9600295228394
ostta09g03150	341.331715245244	391.493044043022	499.554224745895	595.633904846107	606.207351272725	588.850187269423	915.424341853576	999.827997915185	928.443515459369	1036.74540606847	1042.57887504133	1098.80658901281	992.319828991624	999.827997915185	1180.63030841476
ostta09g03160	33.2685201940503	38.5897243781547	38.7427618916502	30.6313663423913	31.7895454920329	28.7795574589492	18.0712536214669	16.0273882804767	12.6285284833821	23.3874653029313	23.968159934291	22.751177546692	31.5689825477903	28.0329991040258	29.1667597418009
ostta09g03170	39.752218828229	34.927581962076	35.2889291480398	71.2350846200697	69.2810360487768	67.3241557097009	57.7491732303027	43.129365577968	41.5245127164506	53.4529890898177	53.0848476037151	56.9689793324792	80.8441538250729	63.4082268056746	59.034159975036
ostta09g03180	630.635629091171	675.577450187894	672.424505759678	715.691771445468	718.581434005109	675.577450187894	776.086692866552	923.88381327761	968.367639572252	1135.25234373345	1141.22284229211	1147.5375703539	1072.614583496	1019.61432179145	1010.24814107749
ostta09g03190	203.42343916234	187.615335373692	184.171570604969	242.373472719348	226.711533307213	229.745501533155	199.843169333108	193.344444543003	192.354114300832	206.040593672202	200.262803149409	216.099164610952	211.686019521492	227.553428128931	193.14661697223
ostta09g03200	2.32823936744251	2.15722970206292	6.04101140586284	8.0972154940577	7.72756919557023	10.872156944046	5.60135221430645	10.1411831673327	8.44996690641945	12.2937226450452	7.58474694703613	8.41974890753017	124.732653725971	101.321197312491	100.21442221486
ostta09g03210	41.6655549503915	34.7131025717487	38.1187343884612	36.4866701955908	38.5286879458802	37.4201303343111	48.5164469451834	48.7916311158909	42.7796280073998	40.2693364944502	37.0899569857296	40.2984967666263	52.0631484458657	57.6572205519263	55.8993275839351
ostta09g03220	91.6998232302819	115.90803159876	88.0655286167532	133.414016567628	142.906351547382	136.036089101275	149.231303188285	156.249910454021	162.035794869547	101.222029604849	107.25168767031	99.6673569730148	128.51705642899	140.580748947933	136.036089101275
ostta09g03225	23.3013140325756	29.5544597562806	23.5440333892198	32.4361037377666	36.5682465459139	34.6670975471545	36.0887080773931	46.5406419394816	41.5588624568214	31.0782873269501	30.6663885299558	29.6647649702511	29.1097916051944	34.3553578804384	37.5548162514258
ostta09g03230	31.4223878999926	33.7865322344833	35.8979114111847	28.4987461124804	28.2244729332684	27.440659433702	24.6008127062809	26.2909697346608	30.1876340067939	14.7543026134162	16.3356368199859	18.061732487025	13.9379952071218	12.4885088318276	12.3817522554639
ostta09g03235	12.2188392377687	15.4930831500725	22.1826801211656	28.0922635154718	32.3772404481226	37.3603208164144	39.2003575356758	37.445737813809	42.8953386427271	32.6773771564522	30.8397477783512	33.2617929832216	24.8299814636776	21.7035263687227	25.4912102032777
ostta09g03240	0.490287643804898	0.346989962049872	0.171022410475396	0.386913682992557	0.448375649167393	0.478146520119508	0.20623889850177	0.238313753212154	0.10266864148206	0.553211269705914	0.490287643804898	0.730087225770856	0.220387910939575	0.0794712045771091	0.000958344258680466
ostta09g03250	0.106911396210223	0.292298101907948	0	0.0390555478663834	0.0244219704609474	0	0.00524179291698856	0.00646757656613017	0.00102987011410383	0	0	0.000958344258680466	0.00646757656613017	0.181923348684746	0.000958344258680466
ostta09g03260	42.6948857226803	35.8367075376011	38.0578680925659	40.5309719367543	38.7931621616917	46.9453504284009	35.9091773832577	41.5245127164506	40.91672151693	43.9202124041584	43.3297977255839	44.4726719344273	39.403385667264	35.9091773832577	40.4597946627852
ostta09g03270	86.9834199110086	78.3749074365882	66.4512535012186	59.1774422021052	71.0282042556654	66.5239761609779	60.4839583652703	64.4895562169788	82.0523005481202	70.3831968074685	66.3565917349452	69.8746787156303	50.7831954394192	55.8993275839351	64.4895562169788
ostta09g03280	40.0877428628762	40.9879043107225	49.3513230865344	33.6220314698047	31.1625556568978	33.8349483924944	20.5580806390657	40.8897003040622	43.3519548741594	58.5847153261627	56.5191866266379	55.711928523397	207.887044474717	170.660276410266	203.232347238604
ostta09g03290	8.555513089078	4.6271118703844	5.0504264091635	7.68012270919042	5.62596027904072	6.05878861236491	8.47181233226413	7.46297119518325	4.939746305229	6.26695216096091	5.23232409117115	6.59183893125437	6.33058063609582	6.91432286811266	5.43884516456244
ostta09g03300	5.24847031859153	7.03746126875727	6.68548702433972	7.99980380672725	9.68511811629741	8.6732364731464	7.29756563121703	7.36433444422704	7.24977965103123	5.02731712137833	4.54110559973689	3.34115810674248	5.52579591067155	6.12321294213606	7.75107778703164
ostta09g03310	16.8930585776932	26.4799614028863	18.9742767727425	17.6170712187217	21.6195072066356	22.2423018527408	17.8633776965313	12.7850894135838	11.7528892443895	18.9742767727425	14.4675739249962	19.0900207663681	18.0418476791609	13.5857537060105	17.8295410935348
ostta09g03320	32.821176620866	34.4274524050276	34.7198249124987	34.3419985183248	38.2195963025565	38.865889839036	39.6269609544676	40.6065718785081	41.576133213122	34.1883335016433	31.2927413691743	38.6033995850626	30.7024276443505	29.11767964348	26.5972597740142
ostta09g03330	1.34121811596822	1.71292723711034	1.50072213279841	1.11801355731685	0.580039367756412	1.08130957609396	0.97578844418141	0.843595201172455	1.02142195285809	1.01398277667018	1.16296313089802	0.951178228965905	0.283290936470445	0.410596365430848	0.760499079052698
ostta09g03340	13.3090671719534	11.8953517052463	12.6196155354499	10.5408131670312	10.2254823819236	12.0960146074091	16.2131438900831	12.7302241824732	12.303085443638	10.5872198303188	10.9037364878593	11.6149189541425	11.5136549774234	10.56456462914	10.9248667084407
ostta09g03350	33.1213208307666	28.3546784639136	24.8947952075097	26.9631067928879	26.7092887420633	22.5444675826759	18.7668666833969	17.7979955479653	18.4380111165088	23.4284556149296	22.6475750362193	23.6812374827239	15.6106087542563	20.9844795352834	19.4384122924331
ostta09g03360	106.141779525942	89.1204123292028	78.9939194996822	88.5386645050248	85.886858126674	84.9193443525756	71.9207779698075	76.4154271249421	87.5234110158426	93.8282754173665	90.0627118345517	95.5393510591613	114.601602406881	135.52777795481	153.834402918631
ostta09g03370	24.8650503767832	28.5322878663226	27.8868758909803	28.2885606243754	27.9972248273023	30.7447172382031	31.9992163346175	19.7021720255612	17.3215164258277	18.3007807989291	20.6418781335791	24.4021135490464	30.3069608660755	28.5435719159044	26.6226082458887
ostta09g03380	21.2238236688899	22.6676083389392	35.2550636636392	53.4853692515735	61.8104148787225	65.0311076282671	49.8256297456659	37.0527992062037	38.0578680925659	35.8140528436916	28.1775475425002	32.8945108095439	24.9373354921773	20.3373577271472	18.7747496161961
ostta09g03390	14.2628301787027	12.3323527459366	11.7852443600723	13.9089103002455	11.0666116533671	12.1057079141477	13.5032041115744	12.1774552773573	12.0544557949076	12.7384702628838	12.2624892067271	12.9899609417223	13.7409127132286	17.0833873507259	13.898411063084
ostta09g03400	1.71292723711034	8.4848619910651	6.05878861236491	0.888674139700475	3.51886569327268	1.06393921445932	3.54602042786867	7.94421117123591	1.59079171447872	1.76851967591837	2.82268785131112	2.12255513466831	1.47353545889111	2.26748385856743	2.1912786794612
ostta09g03410	47.7850843146319	38.7080166462048	39.9400303274662	31.0782873269501	28.8099609151503	25.6513464400836	34.1591617942578	33.4785843658698	32.1282063960529	15.5405040194707	20.2749700719906	20.4915592584568	25.9964922411728	20.5915383485223	29.8821536694118
ostta09g03420	71.9723397701954	64.9508617176722	61.04961322763	81.6683278924613	78.7655327114563	76.8537236737509	96.8707202476506	76.163467063218	77.4328051282791	73.616433849876	73.4147706484706	73.7172684788428	49.1632467390669	45.791649139216	48.1535026322288
ostta09g03430	80.9848895819879	99.6125712746126	107.460907773929	100.140145040802	100.264471556655	96.8025553069334	87.046006369434	96.2585606660052	93.9627915584033	52.5254680332268	58.6120054516742	56.1448658360852	35.9985524001673	38.3017813931813	38.4415130164019
ostta09g03440	98.9341676209464	100.974614736538	106.718291547911	94.2635458454582	98.112610733234	104.153419290787	98.0263700543859	112.841768261367	119.103989179331	94.7288003176768	95.7039475743413	110.97937138642	138.067754798861	127.411257402247	134.769313322937
ostta09g03450	139.063738491815	117.731429785654	111.003137832947	124.922393149553	115.821963816743	130.969165737964	158.833098897294	154.591053646039	138.464623517062	119.634945703498	122.108389962385	134.39383181753	166.978470250609	142.717005787093	143.706128329217
ostta09g03460	400.348572725152	347.329511795766	317.861300037428	209.031445632168	200.262803149409	202.237813906765	157.481580052509	197.166798051764	178.897742110403	161.526495624952	158.833098897294	173.965360959876	339.90376487571	471.10759021022	550.738501353562
ostta09g03465	277.472525286257	241.967838621368	237.870909570681	175.815410849673	159.898035004354	168.7480453871	143.350325416215	145.316046663243	146.880004091154	131.687187500064	136.036089101275	130.595892767951	180.852329635695	174.610345910436	166.632555064584
ostta09g03470	102.884918998291	94.5827425495191	104.273751694562	75.3664429347985	67.2675755845042	69.9434220225767	77.3582509949311	69.6758906055545	73.1770140631217	59.89328509603	62.6640646768746	71.9491010547627	70.9724183759867	70.7218152390235	59.89328509603
ostta09g03480	16.9154396991607	18.6660668504172	23.968159934291	22.8197849451579	25.4078909056638	28.8023813915225	24.618479168705	18.5959331895783	21.3328593086311	27.9242863634351	23.7691684922685	26.1453378480938	18.504494800597	16.1910433537851	19.541615520911
ostta09g03490	38.7931621616917	37.0757220879703	34.2840411327121	45.5628807360428	47.8788495204507	50.0511326996436	48.1535026322288	46.1928298293038	39.7906450602195	29.8151843465767	33.6468678349376	33.5053407524216	37.2223208198321	32.1394117475009	35.3152811741038
ostta09g03500	31.0578949251542	29.0894922236712	26.5562037682942	36.3892079780178	32.0725637811445	30.3898167312564	35.6930500489662	33.4009534896201	29.2147393872903	20.3042548306521	18.0788949424801	17.6741021277738	27.1645182521371	26.7744029927628	23.5086206634206
ostta09g03510	49.5076133941212	48.0472069526164	41.8118727305212	46.5890808575605	43.2900628102978	42.767577168816	44.3319720792164	37.7731537111023	35.9199573377673	22.7617942831794	24.4510131976393	26.0043110834982	43.5933116399222	44.8541323399464	41.3779774959748
ostta09g03520	20.6504108718614	20.3870632790664	23.1565575846473	19.79628134635	22.5615304063483	22.1738749765715	21.353193643395	19.0806871329378	20.2331482951191	17.3215164258277	19.4087883670186	20.3288841871964	14.555401392372	13.2074219552194	15.9274799076015
ostta09g03530	10.1303938290365	7.64192639395174	8.49664428521887	9.62497428575473	9.25238460409859	9.25238460409859	6.75896861548562	9.399692354423	11.5136549774234	7.20149875092229	7.18569323593649	6.91432286811266	12.2118509897914	14.9633158203111	12.4605631651194
ostta09g03540	80.5617441681072	67.0711849409223	73.5621394579111	67.9661991684718	65.5722587637179	68.9615024802589	47.2786275157253	44.3924532702634	49.4040091605228	48.6184665979629	50.0366845484384	50.2123261008617	75.1438195763098	81.8175957064768	65.553419638314
ostta09g03550	21.4310814979331	30.3389351675646	31.1019869126754	41.2071209871718	38.147150344426	40.0720895430899	39.5058026361145	47.4802337974986	55.5757350785228	51.5111928753956	51.2146980269175	52.5076762050999	37.2323031896211	40.0505312318678	45.0282040857753
ostta09g03555	16.0989018987524	13.6037627935417	13.7853556972582	18.504494800597	14.0801981415034	19.8385289736277	18.7747496161961	23.8212925485085	25.9245958456697	18.504494800597	19.635940544237	20.6319398532375	16.9456103432425	15.2165170297025	19.9266672509965
ostta09g03560	111.973875484423	105.411984748613	91.7749370899937	100.032202536594	102.113191677968	107.204703838738	132.458162360445	123.891132397293	118.713226191377	81.8553099246291	89.9856723524073	92.5909401662851	61.8104148787225	64.6372135977506	60.0810248712527
ostta09g03570	244.050796866367	226.711533307213	174.755046956644	174.755046956644	178.094599217655	179.861053728548	194.325636856346	230.273606216942	223.618856307052	164.784577011199	173.56757822387	179.861053728548	159.237322168284	168.876157341862	160.840911949529
ostta09g03575	17.4884984181228	16.8339095641545	15.4399719521376	15.2808795404759	13.9923706990874	12.6495858560636	10.1411831673327	10.1687540430939	11.5442540445686	12.4519230746229	9.78425517143745	10.4449969278487	12.0544557949076	7.76672597465166	7.03746126875727
ostta09g03580	98.6716853297452	96.3690210456968	89.429959621202	69.9096877737142	69.7291158302779	67.8050189287523	67.5634193937138	100.801268983681	92.1141075134632	110.529380987362	118.13125800601	116.799431361648	241.110281535029	292.671334291473	283.973798593455
ostta09g03590	64.6372135977506	76.3077412723999	64.6678511732143	82.5015606090691	73.2411561202137	89.4816887198769	70.4243179888349	77.9610340578479	69.9434220225767	67.244997315015	65.7990816925898	76.5568391784006	74.3733804869909	77.5926206293947	79.778600729045
ostta09g03600	51.4686066809179	40.566933714523	49.1379845127631	51.2868501986542	45.8706390231038	42.6468005852571	45.8351376159628	42.5029357162314	42.558899414417	55.4176515653936	55.6450647950054	67.1623513633031	76.6883246597901	77.690265651613	65.2654055898092
ostta09g03610	63.0801736327891	65.7781354254422	64.1517608151544	106.083605985093	103.215051403399	116.500571427726	75.1073257377561	78.4776293852042	81.8175957064768	83.010926949034	86.3688698813185	90.7672469335106	143.527103449817	121.565348816676	118.713226191377
ostta09g03620	28.0671933717928	22.5444675826759	22.0594389170644	24.6451947593949	26.5656687541035	24.1936385613799	22.1826801211656	21.1609622084201	23.232042017199	25.5533447742112	25.7077548968043	22.5392962422123	16.5360994728517	18.4211708503907	19.689756314506
ostta09g03630	38.9321495384245	33.8719557575697	36.3892079780178	34.1091185163799	38.3017813931813	37.7841080203401	37.2223208198321	32.970902968067	32.7841172588478	27.525542216558	23.8408285085191	24.6625842155658	24.0913538113944	17.7208290685262	17.7874808293466
ostta09g03640	1.29159743287793	2.92860354511086	2.71898274830215	0.870295794084644	1.2133709957789	1.6020267582483	2.44958035273044	0.951178228965905	1.67729184426021	2.03456269688272	1.30416433782891	1.42594205205839	5.40851137230901	4.60605356066117	5.13208632240462
ostta09g03650	30.3069608660755	28.4170337887486	28.9933717300366	18.2931564900553	22.193489404097	18.5100786476353	21.5670606470956	25.7854734458704	26.1669314530092	30.7447172382031	26.8873997545258	29.8380203150992	41.3581712367631	53.6865690332781	57.2329479130207
ostta09g03660	52.7886836039896	45.846481151409	57.6718770348449	34.9636808509598	40.0566213023551	40.3934418772706	43.8645785405944	47.307007195683	51.8730690108116	70.6095548075568	69.0972394246469	69.6999424286726	90.8650619009622	102.047392487153	96.5670036595645
ostta09g03670	29.0974180254588	27.1645182521371	26.6157437813416	30.2798089267285	31.2105958300052	30.1876340067939	31.1981241065503	32.3216389554107	29.0230366319476	24.3438775133413	23.9102901499687	22.384366488616	34.363881328736	34.1591617942578	29.7672705947034
ostta09g03680	27.2993866720894	24.0815719797306	23.8308213728361	26.5883187633412	25.504175671898	28.0069262856486	29.7951292948629	31.0782873269501	26.9322102406523	18.6660668504172	18.3541774997876	22.5444675826759	27.2239052348869	22.5512662035053	26.0043110834982
ostta09g03690	216.099164610952	240.861609782016	252.009353708801	231.17358067931	240.569667056664	257.243063914953	224.530057602762	245.087857450161	269.110227294847	303.954733932308	269.781101089566	225.950670575813	196.524337686006	181.05965825804	229.00036100828
ostta09g03700	35.6645939612414	29.9698771225659	29.0230366319476	33.4695435972497	31.9491632052346	31.2152677152534	36.8341039243534	35.9624196847996	36.1013812565399	24.9581738278604	26.1387657591387	26.9167913038557	37.1771632198944	38.0960494849843	35.3675922132581
