t10C_1	t10C_2	t10C_3	t14C_1	t14C_2	t14C_3	t20C_1	t20C_2	t20C_3	t26C_1	t26C_2	t26C_3
99.130981	75.002762	86.411682	59.819664	56.613602	60.520615	56.693111	47.708504	47.451187	69.074173	78.660278	59.524853
43.743839	39.230888	38.307938	33.871964	40.321323	32.196983	46.005627	45.180347	45.921303	44.867176	49.947254	46.052349
409.554962	448.966339	429.822937	308.556244	318.915314	341.312164	300.971649	361.064056	326.629608	313.76532	313.350464	326.435974
71.539017	72.232979	84.128471	101.948341	106.490784	106.335533	58.829521	54.420235	55.506138	65.729454	68.308403	74.359497
75.178886	79.58094	67.812172	76.860565	76.91787	71.114601	53.012329	42.818047	36.028854	49.440983	50.299637	50.943192
432.101807	450.481384	528.905457	543.117554	527.996094	495.198608	654.209534	877.825256	885.098633	1412.673828	1344.829102	1246.078613
85.504242	100.366722	100.062332	125.992424	128.466797	134.0961	177.526489	174.695129	185.036545	138.037338	153.751053	146.054932
98.911758	104.736458	97.284897	81.534309	91.8078	106.189323	56.579987	51.413361	70.124939	78.874832	72.614258	93.132729
47.236897	41.808998	36.13681	38.8265	40.84721	40.153282	59.81591	50.151325	46.477448	43.096931	46.257191	45.037029
85.00576	81.260223	79.999245	77.796814	80.19651	87.887177	91.884346	87.793343	83.624832	89.002472	88.627884	92.294212
3.07681	2.949296	2.406837	1.713062	1.61804	2.422701	1.639894	0.778039	0.637255	0.195499	0.721268	0.525447
1447.812378	1266.410645	1235.937744	940.561646	813.395508	765.080566	977.812378	709.483398	529.165161	539.698059	526.113403	542.711731
70.470985	59.012867	69.640221	40.219421	39.596878	32.26194	38.386951	38.890026	41.559261	52.941227	52.810799	48.596195
44.572208	39.432083	50.352016	32.309578	33.413807	27.90991	36.370541	37.301704	36.294987	38.143459	34.781147	33.686058
37.45816	29.932585	39.267944	25.297014	31.062096	23.375309	24.372791	28.220541	28.57011	23.369671	23.025826	20.056011
3.602784	5.272139	3.283805	4.076255	4.404405	5.694311	5.698437	4.933467	3.995981	3.115525	3.924741	4.112843
21.071274	19.4545	25.680977	23.18437	29.785292	28.314442	35.504467	33.453777	31.331827	28.823992	29.81916	27.043848
47.158268	46.664963	42.719009	34.681602	36.535355	30.820702	41.735542	44.050362	37.158184	28.475834	29.449043	28.307995
94.004028	99.729645	95.224937	100.960938	109.150879	116.301537	127.550415	109.305031	124.336319	115.696129	110.7453	107.072639
18.440636	23.379066	28.45755	27.627733	32.791965	38.854916	39.895817	42.260429	40.538857	38.229248	35.64513	40.004375
17.224873	12.182023	16.630251	12.727021	17.06628	13.365186	19.087378	16.627562	17.581703	18.788908	17.446117	17.107347
52.776817	45.206604	43.16843	47.248833	43.150188	50.850761	67.02906	50.626163	55.016804	43.684261	53.251713	55.307495
35.315151	27.962605	25.727036	27.497459	30.229284	27.53471	43.05759	31.499859	29.834906	25.396544	28.044762	25.470226
21.382698	23.665422	20.559216	14.85344	16.491465	17.089653	25.992083	29.196671	18.913839	18.905096	20.056427	19.72065
28.859329	27.205395	27.112795	21.726664	21.6373	24.045778	28.044434	27.413507	23.689581	17.52656	18.181244	18.635807
74.480865	75.728271	78.642113	62.9645	63.755821	70.734276	83.782639	91.851494	98.730576	68.617401	67.679581	70.666855
63.454628	63.016773	59.878841	70.002525	64.683098	69.215248	84.54554	83.840736	67.240799	65.28334	72.764748	69.346466
13.348641	15.389945	15.226259	14.722754	13.220363	15.658986	28.721807	41.472561	44.212765	33.351257	38.282085	47.581604
42.477806	39.011131	39.228863	43.414188	49.587635	45.840557	90.20092	71.646606	74.929146	60.534969	59.002117	56.464527
60.706924	55.636425	54.510254	66.262665	65.571144	65.58992	71.590721	48.208908	40.436398	56.163197	55.04694	53.08028
52.085995	48.070335	42.590446	40.220104	35.501446	33.092533	34.766594	28.574629	27.891895	35.862469	38.66605	32.584835
13.897611	14.575595	14.5706	13.809975	13.549262	14.225962	15.968703	17.402483	13.961483	22.397537	24.596649	21.907209
152.41777	150.796356	148.961899	117.377434	113.154984	103.762215	111.293678	113.079636	101.242699	83.566589	88.331009	85.867577
15.024466	13.177837	15.92799	17.960768	17.091932	14.831404	36.381721	36.635822	33.469143	27.456745	27.255625	24.649984
149.203461	134.60556	116.749153	99.627708	102.415405	101.941177	100.655746	99.523048	89.30056	69.543602	73.321411	72.887169
1794.609863	1781.773315	1825.37561	1023.501221	912.150818	981.693176	602.125	655.250977	617.037415	436.010193	440.55069	463.402679
2966.906006	3000.834961	2777.984863	1540.153442	1462.231079	1480.638062	894.48877	967.448669	996.634827	762.990601	784.720337	799.042358
17.068815	12.908217	17.388166	14.215682	16.130951	21.099352	30.436378	22.837872	35.156727	27.667768	26.567905	28.576654
39.262348	40.515053	52.106934	45.333706	54.547318	57.875801	77.301414	71.691574	75.507927	80.386063	68.673386	75.352936
59.785969	57.330223	64.486298	58.794746	64.711166	74.303658	86.990105	89.166817	85.910278	64.127655	65.098427	74.004311
30.665997	33.91642	39.117702	28.715117	33.818832	41.413082	37.358425	34.808514	43.254837	35.476593	28.448278	37.758106
58.2323	67.355186	96.957664	81.221848	88.901535	97.295837	98.292992	92.041771	103.995255	102.40683	100.332664	112.135391
137.888168	123.628288	111.21843	100.59156	102.024254	103.947495	96.265862	76.753563	96.626869	97.848877	100.850975	85.968605
32.687683	28.724936	29.975906	19.945438	20.328272	17.966351	25.283304	28.070625	24.403913	30.656837	28.190535	28.132786
13.316786	10.921878	15.764894	9.692371	6.464443	8.782362	10.427104	15.210868	9.423262	18.796574	15.921068	18.221367
22.132818	24.537899	23.583246	17.6371	18.233564	19.654369	23.068693	23.118584	21.632034	20.623753	20.736715	23.160007
234.034027	245.398941	247.133591	158.689423	171.340134	160.275589	156.03067	153.741577	169.09903	240.127777	235.335068	231.428955
141.350906	126.588562	104.94146	127.265297	135.115387	133.403442	178.422821	185.891083	166.819214	104.292198	101.378716	108.086708
52.577122	52.681911	47.634422	36.642765	38.044003	34.589195	28.179094	28.862488	27.611664	33.105869	31.137791	27.821833
44.550335	45.703209	40.560143	43.093189	39.06826	39.661175	45.887318	36.554874	35.734188	41.488323	42.336472	43.956463
37.212902	29.565975	33.395081	26.780342	27.677912	23.76181	30.199329	28.342833	27.739845	29.973801	29.893429	30.019205
15.387602	15.808381	20.583561	19.919853	17.021017	22.982534	21.79001	25.48605	23.573414	33.874039	29.274185	29.757921
38.684834	39.867165	45.83115	36.963837	37.068382	42.683197	56.937016	53.259289	42.752228	45.487564	47.610565	52.990517
153.784317	163.951462	199.859756	135.182526	122.57991	112.62722	101.455719	83.373779	90.341393	147.581284	155.103928	159.862732
514.737549	565.328125	526.972656	726.695312	761.903992	872.928894	993.71167	478.703949	458.839111	543.344421	536.129639	609.100891
67.504562	62.779984	50.210884	45.992115	49.881966	48.42271	66.966774	65.265678	60.773495	64.57811	67.442047	61.528431
64.642784	57.444126	57.393753	57.277435	55.235516	55.431118	50.945087	39.532742	38.915985	39.761349	41.703484	38.67075
69.574402	71.611389	65.641357	122.036041	117.814743	112.518593	166.129929	126.536407	105.987984	117.159599	111.509834	121.825455
57.618568	47.659248	48.263405	38.424877	41.031281	46.483841	52.620449	53.937954	51.866348	44.039474	42.970387	37.996696
104.417297	101.791656	77.195961	79.71106	84.6007	79.40979	82.108459	94.677299	86.930214	101.59269	102.138077	99.491989
133.897507	120.778069	119.588448	112.584198	110.409645	113.315903	111.905991	123.51725	120.323967	85.874428	87.834732	90.328247
412.859406	463.442749	554.780762	437.733429	461.594238	519.13092	657.763367	990.490051	903.669861	508.71109	503.4534	548.790771
31.081255	35.445503	34.184921	40.384766	37.970253	46.166363	35.292957	44.414463	40.079433	62.640614	62.457176	69.528435
65.936226	58.787891	54.760208	54.83522	58.40564	57.508133	63.190666	73.198463	68.168228	55.545654	58.347366	57.008484
65.593544	53.869484	49.817089	26.346319	26.611624	25.70484	47.345245	57.242947	60.225739	68.058495	75.759056	68.154945
30.854675	29.705896	30.528204	26.019304	28.310854	25.952785	38.795753	37.503452	35.431816	34.397964	35.336143	36.197533
366.919067	429.082855	534.47583	633.722351	649.610718	614.912109	937.151855	1086.720825	1069.478394	1314.835815	1327.712158	1352.694336
41.89019	47.843601	48.269138	32.557716	34.876156	31.818611	23.819862	19.837683	14.287359	30.934172	32.242908	30.08745
50.701504	43.020359	44.322239	75.223213	74.754425	72.987419	68.123154	50.058544	47.327057	62.053619	62.536858	65.184212
585.571411	641.095703	671.785706	758.696533	769.897949	703.860474	820.847046	1016.477539	1107.291504	1427.555054	1445.329956	1394.119995
230.63092	220.947266	217.533218	262.444214	251.193222	253.636673	213.702896	205.758194	210.974762	210.809555	208.066345	219.917358
3.93051	3.439336	8.983572	9.366875	8.813725	12.208105	7.923168	12.194386	9.038311	18.062042	11.59363	11.865645
52.925625	42.666374	47.746429	38.667645	42.013367	41.303982	58.513962	56.500111	48.604057	48.177124	45.823544	48.188343
112.844749	143.216888	109.13562	140.467209	153.986282	146.966217	162.465408	166.570709	176.958267	109.924568	117.087105	107.202774
29.13485	36.465897	29.210703	34.258705	39.876904	38.391163	44.808701	54.143902	47.45961	39.324524	39.618057	37.520786
39.444183	41.656097	45.866577	30.209616	31.198002	30.223282	31.742945	31.796209	34.541031	20.974352	23.417957	24.655302
15.456868	19.375097	27.800871	29.724091	35.748249	41.257507	48.311352	44.453945	48.874649	41.154293	39.686749	41.210194
1.046091	0.644764	0.404594	0.558317	0.616433	0.632463	0.175633	0.163708	0.079868	0.487498	0.39453	0.551316
54.106045	44.286339	47.344418	42.929424	42.164158	51.251961	44.744122	48.396099	46.453129	52.30505	52.51247	52.621929
108.246773	97.508293	83.880539	62.417473	76.616913	72.257904	70.817169	72.139923	92.305267	78.818787	74.901939	77.817528
50.361691	50.769531	61.519382	35.315731	33.887833	36.992802	26.778475	48.094746	49.085831	66.63089	65.545097	63.736389
11.603717	7.395087	8.173216	8.72761	6.876262	7.216231	11.169394	8.691259	5.571579	8.755614	7.066006	8.972364
7.90155	9.565182	9.727334	9.109172	10.970453	9.909982	9.83695	8.831256	7.887667	6.67663	5.83329	3.99067
21.263119	33.174625	24.691252	19.354336	23.949957	24.471626	23.938173	15.942469	13.633594	26.104418	21.215326	25.808062
41.06435	42.240303	43.493572	36.632584	41.668987	42.988819	48.901897	47.416286	47.311001	42.385593	40.022976	46.423748
2.359118	2.954245	2.765729	1.572006	0.76647	1.467999	1.270402	0.754144	1.088703	0.809351	1.158441	0.789973
16.984072	15.087396	16.518328	11.87196	11.685075	13.547398	21.803841	15.878578	13.91837	15.451242	16.277281	16.261957
41.795544	35.064369	31.130381	28.543234	28.998167	24.825708	24.608889	22.01432	21.305262	31.158283	30.52865	30.986204
129.101974	108.357971	97.160187	90.920418	89.535896	90.56398	81.869934	83.785873	96.051155	101.307869	97.967781	102.560333
31.086023	35.183315	34.509449	29.833858	30.686487	33.491283	39.942947	24.189802	20.044086	25.123175	28.50316	31.743736
27.47574	28.05571	44.536327	58.297001	70.195656	75.528816	62.691681	46.919819	45.692047	46.888027	38.667389	42.052559
18.331568	15.87018	15.67187	15.185475	12.412271	13.670692	18.364325	15.342499	13.638642	18.339653	17.695818	18.04023
2.906201	11.405542	8.9863	1.27981	4.17244	1.452501	4.515865	9.427539	1.903307	1.85255	3.313756	2.152645
59.611279	48.549126	50.125755	0	31.777454	28.238844	42.83815	39.630711	36.750813	22.084719	28.364939	27.603622
88.571838	79.708435	76.265976	84.839432	83.936783	82.283051	109.389427	85.125031	86.881592	81.6772	82.287018	81.029495
99.767899	120.637688	129.674438	105.350098	107.611412	104.397415	98.703941	105.558914	104.530724	61.302662	67.277435	64.314438
125.947906	126.456856	134.080215	102.060921	108.252419	115.917168	114.257088	129.844864	136.526169	106.576439	108.249794	121.814018
169.760162	151.403687	139.125763	131.218811	124.656898	144.448273	176.961609	170.326508	155.432159	130.740768	135.161102	144.656906
415.237091	386.539368	352.647308	224.859756	217.478867	219.994278	172.0242	208.554733	195.659454	166.518463	166.459457	179.620239
304.136108	275.891296	275.958893	185.78035	173.839081	181.408905	156.910034	155.321869	159.676575	139.2211	146.292725	138.627777
132.13121	121.643387	130.620331	82.149918	76.590347	79.470215	92.785027	81.217209	86.755096	71.316483	75.032654	82.679413
21.228434	22.762299	29.959162	24.236496	27.590933	32.032207	31.732357	23.041885	24.752045	35.920158	32.017178	33.782463
48.930183	45.708904	43.230412	47.978897	51.807629	54.901279	57.843143	53.276665	45.145714	37.859947	42.512264	41.377968
38.914181	36.216984	33.074497	38.842579	35.280293	33.613071	44.73164	39.834476	33.586926	27.67626	25.411774	24.130833
61.264637	59.731438	51.896549	49.082306	47.079212	47.17181	54.001606	44.399239	40.953697	30.467342	32.731815	33.782402
25.751268	25.141291	28.921284	21.266119	24.799099	24.560102	28.597624	23.841908	23.622137	24.213028	26.973557	27.285013
13.082291	10.357946	12.214785	10.720421	10.530998	10.666288	9.151536	11.210165	12.909761	10.180009	10.547953	9.426014
99.714615	83.270348	91.372299	71.753517	71.310242	74.753349	56.935116	51.463337	56.277779	56.997036	59.529911	58.443386
27.00416	37.354359	38.984539	43.635563	41.649246	44.133663	48.929604	55.22612	62.618763	60.397285	60.510971	60.731434
20.092512	17.154272	18.013634	19.767464	15.79324	21.983755	24.743225	28.855303	29.919285	25.538137	27.031301	27.585495
135.666779	128.278214	112.430252	105.343147	109.1465	114.699387	146.323746	134.426163	132.281845	89.927513	99.367149	100.302666
270.385773	262.261169	208.716522	184.900452	190.136078	195.27861	210.123718	248.087509	251.567673	170.599701	180.45842	186.241745
21.981924	20.844492	20.140142	16.541906	15.556647	13.950918	13.731987	12.334943	12.917818	17.857079	14.782281	14.527506
120.561874	116.637741	109.675072	73.52755	74.607086	73.227043	77.564781	110.431252	102.371437	119.052986	127.141602	124.650932
79.647087	93.645042	80.96566	85.845238	78.944016	96.588493	81.18911	85.97995	78.134682	74.862228	74.366905	83.921486
63.629192	50.866104	61.702885	53.936607	49.732674	46.996346	55.719986	49.522533	48.409866	63.67807	64.90345	74.682076
79.742355	82.801956	81.354836	112.531471	112.129547	126.832596	88.064232	88.38443	92.70932	92.775658	96.866753	100.117249
35.181839	27.659725	27.769999	26.092798	28.820612	26.687752	28.864988	25.947281	26.824728	33.411598	34.194962	29.690102
49.268578	41.416008	45.501472	36.263008	41.731087	41.759781	46.435497	39.232529	37.376602	35.419891	32.055607	32.179039
2.268067	4.586028	4.639027	1.236006	1.523272	2.086249	3.024981	0.958394	1.968135	2.139493	1.253359	1.2913
38.30101	34.988964	36.365616	19.691645	24.238306	20.65119	28.411476	31.01005	30.155432	39.083153	35.562302	37.572784
65.35321	57.107563	72.621025	37.438438	43.969749	44.560093	53.413895	55.294315	59.021271	78.491577	78.240303	77.654427
36.514954	33.447723	33.248268	31.941908	34.370358	33.1908	39.108181	38.374668	33.231148	32.075577	32.130272	29.644569
34.148308	29.854517	29.888927	28.123232	27.902658	30.691534	37.739719	37.097328	30.87834	25.633329	25.581495	29.799475
242.63887	276.957764	289.897522	252.54512	262.976807	282.751038	240.642319	266.41687	304.900848	307.507019	276.297058	232.009201
44.86475	37.172375	36.006767	35.608883	35.104622	34.249119	45.935543	42.247395	41.049133	32.811657	34.804901	34.514874
98.75499	102.049225	97.947777	69.763008	70.710487	73.207443	62.952568	70.303253	71.382858	70.293846	71.636391	65.229706
21.615904	19.430183	18.088064	20.229937	20.570726	21.9958	19.694309	16.923174	18.336882	17.956429	19.606213	17.500647
11.332229	13.877088	14.457391	21.06027	24.54413	21.351976	21.558317	15.67718	17.159132	19.754091	20.626566	18.35091
97.572189	127.725243	175.507263	278.147644	278.378601	332.407776	332.610077	344.129272	375.620972	352.653961	317.989777	311.683105
11.603702	13.658149	15.4918	13.521516	15.449239	12.800556	16.539202	13.274963	18.372931	21.845907	19.222315	20.208038
7.317816	9.860269	8.622551	12.569522	15.350428	16.910538	18.706676	16.885695	15.466641	30.663422	28.636032	31.062485
33.653229	30.573046	26.69791	26.748117	24.743118	25.807634	39.31813	35.850288	30.793499	23.965715	26.656971	23.341753
11.742929	11.246576	11.016616	13.248281	11.224529	11.614596	11.216615	7.448511	6.48463	8.113331	7.051519	6.540234
37.691963	37.875347	36.013817	29.365246	27.750933	30.95052	30.448189	28.076479	25.953817	29.442003	28.359392	31.23646
314.263245	353.169739	368.745148	213.962067	213.879913	228.317917	254.317627	206.239853	199.097839	243.880295	238.350403	276.709198
1.114843	0.386351	0.744092	0.320382	0.35439	0.235729	0.825889	0.413299	0.371286	0.967831	0.262369	0.221671
15.046921	14.452228	16.595169	11.204574	10.957103	12.570502	15.434074	13.185984	13.109048	16.728834	18.111456	17.986837
189.173691	190.997894	212.919067	210.087433	185.784424	232.396866	223.881882	241.657227	274.159576	305.664825	310.234436	279.759399
124.847267	121.151176	128.044083	65.347054	70.088997	69.59903	107.572784	158.094925	162.150696	117.74276	120.919815	114.243332
23.834814	26.056389	26.410439	17.324951	18.089985	16.93988	23.277102	20.699667	18.054377	23.474705	24.146839	22.953045
124.752876	107.41008	100.932762	74.615211	83.506897	79.122963	86.495949	79.222519	94.528297	81.057198	77.736397	70.469444
147.637772	130.893448	115.827805	114.499542	110.011681	107.026772	116.777145	104.977318	102.159615	93.387581	97.681305	96.621857
38.042862	33.716312	35.337143	28.69294	26.523336	29.761652	31.750221	22.276567	24.182854	31.196447	32.770641	32.313747
62.044052	58.702831	52.784779	57.19622	59.965759	64.952003	80.557358	64.411896	57.360836	63.057476	65.40593	65.973801
20.399752	18.585388	19.198244	13.697532	13.785739	13.877019	13.329192	19.23077	19.202475	12.490562	12.98035	11.059834
75.871246	71.088326	64.12606	55.543201	53.003628	56.309406	65.168709	59.538109	54.027065	44.533409	44.771503	41.297989
670.23407	648.221863	589.542664	482.711975	478.548004	495.279938	441.143555	481.519836	466.270264	319.408813	333.689636	332.865784
47.793465	45.401215	45.188278	44.254608	42.792896	47.271328	43.343769	42.692268	45.082153	49.261055	51.516506	49.670742
22.671242	19.764788	17.951351	21.337849	22.691408	17.764605	22.350309	19.79891	20.174753	21.070572	20.371666	21.750528
36.591919	40.934208	40.668957	46.044857	45.355709	50.98798	44.170784	36.815071	33.508224	35.734066	36.353989	38.334255
135.19574	174.986557	178.959702	167.148224	167.009613	186.775375	189.880737	204.351379	244.522537	174.711411	161.07843	175.339676
52.617805	63.68652	66.845016	46.118992	52.863037	65.020302	54.454826	49.605389	41.516972	63.304161	59.595825	68.964142
29.0396	21.77581	28.268566	17.622852	17.459055	17.934605	21.140007	20.810276	19.593969	25.665451	25.295891	31.603577
52.269127	49.339558	54.280048	36.736759	36.884853	44.945728	38.89959	40.95015	37.354801	48.847717	53.839001	53.453354
94.964478	89.14772	88.472855	84.634407	81.764137	87.04287	97.513	84.353561	85.427475	75.424088	82.614731	85.874992
67.255844	65.866386	68.275566	51.649033	56.102551	60.297653	75.311775	67.796387	68.761414	66.510857	65.807587	50.087784
59.435432	53.673904	46.315891	38.294292	39.429615	39.444153	50.604988	55.887268	46.471569	43.303291	46.659019	42.137726
527.685425	619.817749	633.683716	726.549744	752.704346	697.33905	876.292603	1025.832153	1068.662354	1448.047119	1554.973877	1442.976074
37.808952	29.517992	30.564976	24.783577	24.476534	23.936241	32.80283	33.205437	28.552103	34.660305	36.972626	34.925716
58.500809	52.6255	69.979828	46.727539	42.587799	47.808159	44.938816	42.685123	45.752018	63.977264	62.49865	65.701797
61.540401	75.576714	71.675346	53.97599	60.19109	62.87849	32.908619	47.057735	62.316982	25.894962	31.175661	31.619509
96.813438	90.282104	81.588562	65.594154	68.533943	61.883575	72.726349	78.498177	74.080246	57.599197	64.168922	56.247444
27.332876	30.058329	27.364986	31.139322	36.342342	33.312607	39.083229	45.338558	46.201443	45.412361	45.943966	46.586998
33.517979	32.161034	40.909889	39.221325	38.393486	37.336884	59.626522	48.020321	50.373264	60.783398	62.66647	53.162903
18.584799	18.080492	19.617252	22.158033	22.569469	26.167877	27.077143	26.703768	26.084913	32.805267	33.333389	37.875854
27.880911	29.838032	35.484882	30.680822	31.422125	29.848286	28.710043	32.956402	29.24684	33.658154	32.874958	34.646347
84.981773	68.733421	75.214752	41.874409	44.931622	43.278259	48.07476	49.386539	51.367321	48.531452	51.147236	49.35463
18.795288	16.555918	13.988745	13.540756	17.205297	13.303288	15.098548	17.930704	17.319742	22.576843	17.368551	18.79406
34.095409	33.673363	35.889603	25.536051	28.138781	30.233534	44.073971	30.838741	30.798746	33.607433	40.682896	33.781521
67.086006	61.797039	56.373032	68.535599	61.629631	62.04644	72.918594	70.80291	60.682709	52.924232	54.231686	50.845768
219.612885	300.789764	413.295685	303.864685	288.37738	324.524384	366.492371	595.246155	455.481567	310.114136	276.436676	302.749359
110.968231	110.57373	91.088242	128.648834	122.657608	123.604141	138.53714	121.999435	111.75209	85.019569	93.946022	90.229836
51.364132	56.350864	53.755226	42.432068	47.642113	48.23856	40.839714	35.042114	32.86858	38.575233	40.24506	35.446754
25.49057	18.743624	21.485756	17.042078	20.281006	16.105646	16.299948	14.832385	13.981123	16.222349	16.890881	13.233225
80.967834	77.217903	77.522774	66.183243	67.48468	67.558334	74.052032	78.014755	70.77079	50.24876	51.53915	50.917271
51.43008	40.666149	40.962585	36.729141	37.330914	38.184261	31.611919	34.160053	38.84243	27.887844	27.291603	24.486582
64.230682	60.747253	50.760029	67.343452	62.284042	61.521877	87.522964	66.580826	53.058353	48.974648	51.150814	47.405144
9.321753	11.448428	11.8126	14.419248	15.962481	17.174587	14.975714	12.690362	9.715463	23.128983	24.400526	24.311125
283.593872	273.269989	246.221558	180.690811	178.349045	172.539734	193.246536	236.543564	237.57869	145.507248	159.596649	156.739166
179.74678	180.267303	155.537888	168.194687	159.075745	167.350891	192.150269	175.498154	164.015182	176.520508	174.155472	168.556198
50.679333	40.706268	42.488605	31.096642	34.88166	38.61665	54.256115	45.629272	44.704338	45.777905	42.825752	46.506977
2214.249268	1869.552612	1965.152954	3041.036133	2786.307617	2577.712402	1935.898438	1303.347534	1234.144653	2711.445312	2556.331787	2652.039795
76.741554	73.291763	63.926407	58.566338	61.092556	55.083469	67.746849	61.052811	57.686958	54.335712	55.648403	53.200771
44.199265	38.665642	36.575825	24.423645	26.172419	24.273825	24.366896	19.742046	18.011837	35.270855	39.355465	31.721825
15.283397	15.806623	15.042528	13.958194	14.431706	15.848858	15.109709	17.677706	14.540269	19.276697	18.399906	20.00033
110.145622	103.213181	100.27816	91.57972	92.26339	95.465118	91.883652	87.515526	79.853432	64.661873	68.953728	63.442234
23.099154	18.701332	26.264463	17.44618	17.002693	21.555161	17.842003	18.643398	14.866236	11.642093	13.462423	11.153473
103.92865	101.911461	102.087555	105.820908	111.92981	113.109344	106.353165	103.954872	112.20179	76.219231	79.74588	82.37706
65.51059	81.258301	89.361816	109.810341	98.156212	138.970276	141.155502	148.384094	149.42424	114.154854	131.687546	131.982269
54.678532	41.765358	47.453644	35.629955	31.653172	36.163906	41.51844	36.766331	35.684898	23.519749	33.371845	31.062658
59.497284	49.200985	47.287941	43.767776	43.549213	41.404804	44.33844	41.99371	39.61594	36.627625	34.930134	39.593712
85.201256	91.51297	89.026756	58.945122	51.123283	52.386654	60.818489	44.592907	24.710835	31.474405	32.616596	31.882633
51.198273	65.49398	58.548069	54.51371	59.750519	66.478592	82.235886	92.411964	89.119743	88.40387	88.715752	87.80088
45.602234	44.687202	45.18462	38.172676	36.121487	33.691185	41.973526	38.889664	36.651272	37.485168	39.617382	35.81258
163.052872	171.063492	157.824615	194.11084	189.64859	177.138535	257.986053	235.905777	260.514465	204.094116	192.929321	179.850113
735.435547	669.820923	561.884888	653.223999	643.260986	667.493225	734.66394	761.269348	766.711853	461.727692	459.93158	430.614288
42.377872	37.325562	39.071236	32.690956	33.348148	31.637045	44.858852	42.528706	42.015007	38.585155	37.959942	36.573502
16.68405	17.381271	14.403257	10.449875	15.563745	15.260074	20.823099	24.320755	20.907293	30.436459	26.431952	26.530075
82.481453	96.031425	87.21917	111.929771	120.595924	118.222153	96.444656	70.832634	69.971031	83.344276	88.862152	85.408493
93.236404	112.469437	138.666885	90.790314	106.991814	111.079796	82.414291	94.435158	111.627029	99.60482	94.826485	98.095016
1244.744995	1099.065308	1160.169678	1476.380127	1374.942871	1315.585449	642.399109	430.74176	442.439117	796.326477	754.389343	705.81665
0.95019	1.29909	1.591935	0.70207	0.688323	1.170896	0.081318	0.076827	0.108123	0.104098	0.114608	0.035303
91.826599	88.358002	82.198845	55.346012	56.854435	54.816936	51.002674	45.710159	48.808956	42.44865	43.849564	44.929756
12.632382	10.107545	11.696689	9.347878	9.460399	9.473459	16.591461	16.404528	14.603847	16.142084	17.728928	16.999897
2.154664	2.667442	0.952365	1.645334	1.843035	0.898297	0.39466	0	0	0	0	0.495319
50.661411	48.20261	37.803341	33.047955	34.940205	38.413227	36.141506	29.194466	31.484785	43.54118	42.995266	47.364273
41.644016	45.079659	41.1973	34.204872	32.980915	32.420383	36.414467	33.361534	38.564697	51.195229	51.556942	61.414871
58.800179	63.784134	66.024384	56.947193	56.131699	58.943535	71.415199	60.142471	59.854862	55.694244	61.306393	70.482155
159.703766	150.854675	147.698303	111.540604	104.636337	108.573479	97.707024	138.993988	152.142822	131.170654	138.809143	116.130074
392.254242	445.393463	453.273132	280.653137	260.317108	309.343903	284.582397	379.355103	310.98587	216.130051	226.536789	254.83638
79.787415	89.278931	78.961632	89.509636	89.548019	84.296997	85.032036	92.44812	98.144753	77.534813	85.752365	77.375717
75.934853	70.346436	51.807976	47.258282	47.821949	44.029064	56.716232	52.718552	47.755177	41.541176	43.092918	40.740467
24.469473	25.341293	26.857258	9.120542	8.671305	7.82245	12.061974	12.878832	12.77018	23.554571	21.93784	24.530361
45.697807	42.08913	40.145092	34.420952	32.364761	31.351955	38.739613	37.147118	30.19389	29.398796	29.791941	32.331139
50.636707	54.671871	55.787029	40.668438	41.138882	41.681297	58.111462	41.308037	42.730392	36.183151	36.750473	35.750385
41.531887	34.342216	37.92403	31.08905	31.432455	29.850674	35.475655	30.343351	27.281096	33.55138	31.39234	30.546951
41.000069	41.045013	38.698681	48.791962	48.123703	48.801327	74.499519	55.8652	48.366127	48.692234	57.583561	52.603138
56.012157	55.570541	52.841568	56.434601	57.27808	54.342674	70.183151	70.053886	68.648422	43.342064	43.886677	41.86544
129.070984	147.393967	142.594666	96.84436	112.181732	121.131012	71.974075	80.46904	96.739624	82.765648	82.337234	90.266182
36.893387	35.805336	35.345612	23.266468	21.452219	22.020763	18.101933	14.89113	15.267749	23.611948	26.363813	24.421391
39.530579	36.240124	33.995861	14.737216	15.109865	13.298533	28.378859	25.834044	24.038225	40.092247	39.122974	38.643883
39.695976	36.821121	40.118816	41.080807	41.510563	43.538536	55.593502	35.446194	33.630985	50.522026	50.072948	49.605629
59.541737	80.225616	103.750153	89.555405	93.796806	91.841461	76.950844	57.566719	65.816933	70.019508	76.718575	69.568123
34.596107	35.751663	29.869877	24.144638	21.556227	24.371964	26.071497	21.673258	17.594648	19.552748	19.216797	22.307364
21.864954	19.678053	16.147108	15.71247	16.094271	14.988451	12.524444	13.338845	15.253475	13.764566	13.824434	12.068824
52.032379	51.65089	42.800358	33.979027	30.839575	30.743282	41.499992	43.324188	36.4049	32.470871	31.407352	28.893862
65.997459	65.948479	70.728508	33.167435	30.172405	26.535664	54.470966	54.961887	53.296017	84.503014	85.489143	83.01741
30.364807	30.294678	24.446533	22.156776	24.269547	21.134838	39.274376	34.758129	30.746634	26.746632	28.602083	26.067371
1.044667	0.752643	0.741237	0.402638	0.375576	0.839434	2.2721	1.195302	1.071593	0.341038	0.421336	0.685851
58.948986	54.027107	54.239491	47.80632	49.539494	48.72868	70.099709	64.728661	58.872391	61.099815	59.746445	58.76601
