ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0051304	chromosome separation	1/85	13/4717	0.0769230769230769	4.26877828054299	1.59858439416595	0.21077152044996	0.819569264232385	0.819569264232385	ostta13g00120	1
GO:0007010	cytoskeleton organization	2/85	48/4717	0.0416666666666667	2.31225490196078	1.23776720340696	0.21397060356541	0.819569264232385	0.819569264232385	ostta04g01990/ostta10g02060	2
GO:0010556	regulation of macromolecule biosynthetic process	7/85	273/4717	0.0256410256410256	1.42292609351433	0.975148742348115	0.219872140452795	0.819569264232385	0.819569264232385	ostta07g03820/ostta06g01110/ostta07g04340/ostta01g05160/ostta03g02750/ostta03g03430/ostta02g03030	7
GO:0048519	negative regulation of biological process	6/85	227/4717	0.026431718061674	1.46680487172843	0.976421252646725	0.224094046360566	0.819569264232385	0.819569264232385	ostta07g03820/ostta07g01920/ostta10g00080/ostta13g00120/ostta03g02750/ostta06g01230	6
GO:0006270	DNA replication initiation	1/85	14/4717	0.0714285714285714	3.96386554621849	1.50434384149369	0.22503266431938	0.819569264232385	0.819569264232385	ostta12g01020	1
GO:0007127	meiosis I	1/85	14/4717	0.0714285714285714	3.96386554621849	1.50434384149369	0.22503266431938	0.819569264232385	0.819569264232385	ostta13g00120	1
GO:0010948	negative regulation of cell cycle process	1/85	14/4717	0.0714285714285714	3.96386554621849	1.50434384149369	0.22503266431938	0.819569264232385	0.819569264232385	ostta13g00120	1
GO:0045786	negative regulation of cell cycle	1/85	14/4717	0.0714285714285714	3.96386554621849	1.50434384149369	0.22503266431938	0.819569264232385	0.819569264232385	ostta13g00120	1
GO:0044272	sulfur compound biosynthetic process	2/85	50/4717	0.04	2.21976470588235	1.17450332405506	0.22730575185115	0.819569264232385	0.819569264232385	ostta06g04570/ostta09g03600	2
GO:0031326	regulation of cellular biosynthetic process	7/85	276/4717	0.0253623188405797	1.40745950554135	0.94495405711117	0.22787069040664	0.819569264232385	0.819569264232385	ostta07g03820/ostta06g01110/ostta07g04340/ostta01g05160/ostta03g02750/ostta03g03430/ostta02g03030	7
GO:0009889	regulation of biosynthetic process	7/85	277/4717	0.0252707581227437	1.40237842429391	0.934964606551026	0.23055996994493	0.819569264232385	0.819569264232385	ostta07g03820/ostta06g01110/ostta07g04340/ostta01g05160/ostta03g02750/ostta03g03430/ostta02g03030	7
