T10_1	T10_2	T10_3	T14_1	T14_2	T14_3	T20_1	T20_2	T20_3	T26_1	T26_2	T26_3
7.55694416011116	7.47316391918864	7.20763111681778	7.54735356226553	7.42581933676969	7.41321785404479	7.5233302691748	7.49698999793725	7.50224106014089	7.21797429260049	7.24480506348197	7.20156342305132
6.02333044978156	6.07493861118061	5.9660717083094	6.16845928207352	6.09177114851877	6.04756271543295	6.09541262097342	6.16016835002625	6.0619642681014	5.79347053813331	5.81835872316024	5.86591652332913
4.68455954189964	4.43005745300036	4.5076220086918	4.22848121779969	4.08870953232046	3.88903273073171	4.86426728453594	4.83632443790832	5.04195829035581	5.14834763176682	5.50434184158476	5.10544206847068
4.85016960438855	4.57266294950242	5.11791492044339	5.02129961360052	4.76777998164592	5.00258595378143	5.82284392542389	5.6816368545403	5.35996298606519	5.60126034691751	5.55419283562179	5.96835073699097
5.22473024076562	5.3234985972425	5.28536486782009	5.05595229101051	5.19326177935548	4.92514973105605	5.45106843783165	5.26506451869891	5.17311978981412	5.85167761834148	5.71128278096391	6.09236742147029
5.55135199262214	6.33134635907508	6.37968480232833	7.12101506790003	7.13135214585333	7.06208130812936	7.07373216614069	6.89102583791818	7.22015594266767	7.18324494175012	7.12179645716205	7.15861660397811
5.0900720835094	5.05356229674363	5.09208974644953	3.89487432575032	3.79092917947836	3.66215204116423	4.44185260609643	4.78720415477543	4.8514865378625	5.53920753044056	5.27524227554768	5.09217852004322
4.57687456832602	4.61471936926749	4.81014626563829	4.44539109536713	4.65572880281599	4.66244898749994	4.42694040811209	5.0032609388338	4.68815127500314	4.13876454352506	3.78986716840542	4.12549548091654
5.24879799768275	5.39299413342709	5.39489947359393	5.71478764299602	5.7116923001857	5.7740325396141	5.11598306826782	5.1437701922249	5.2113550987179	4.6979839007318	4.60981618984506	4.52052746837005
4.63109020759805	4.6111164056731	4.59687796895907	4.47018270104018	4.65076134640797	4.92742278325108	4.74673461442813	4.37857540490779	4.33573381406811	4.85467459947359	4.90308863792185	4.70720085799793
5.71218555652611	5.62975948465898	5.75648106033641	5.85819088466768	5.71938776918064	5.91358861714756	5.53305621261114	5.36754477975292	5.69044589371825	5.50949251581658	5.51925941761023	5.57714301101005
7.41577468279773	7.35995194855876	6.95619709700067	7.88519585023175	7.89212124880466	7.91781319586662	8.08890108378135	7.84257092896828	8.1750761026204	7.51129616532862	7.58696476576939	7.3078492863597
4.39894030325188	4.03903811204983	3.7963245118537	4.0846049589469	3.99636312331889	4.04187974765068	4.5974038232938	4.06900097300164	3.86106263129331	4.5959293195352	4.683752275767	4.43728165680688
6.29154344585917	6.20041521775169	6.50218125620255	6.16410609789089	5.95328530135743	5.81064261069884	5.09113828253903	4.25311850452602	4.82454105940306	5.39867428696737	5.53406446571629	5.63589825534354
4.35183257506484	4.15850680721636	4.08439135741994	4.01473774984888	3.80330862469246	3.86879649110968	4.31495035713636	4.34690585950055	4.16596773612644	4.43592358888194	4.44650987603467	4.4971939863272
5.71088719989265	5.71702932392734	5.37646613469631	5.55678810913855	5.40298794764736	5.7270317848152	4.62439573570562	4.66275874840147	4.91385757181713	5.38270631409231	5.52054613477442	5.42242512822285
6.82058647076425	6.86141466316079	6.75906367345069	8.09055485827635	8.0139537763904	8.12804053079961	7.295998769798	7.04542433397933	7.18856388466406	7.28046297374225	7.19426642735841	7.31702872028994
5.30111264082427	5.29403570655852	5.14703131988016	4.82275510464711	4.84662516626469	4.83681252874246	5.16859149398848	4.81346267013468	4.95255691300019	5.06370443927417	5.16644118464366	5.23900906194886
5.36551859042936	5.48902849957141	5.51113362067727	5.07066889471547	5.44933906961388	5.5534433102083	5.46164714665252	5.67667769797483	5.64771856218108	5.50415369235473	5.53381639701365	5.72016411580285
6.81848614759167	6.62271699103417	6.5990757982205	6.14758547481559	5.96285934900566	5.97038907535244	6.23223444073148	6.74959448517117	6.68703732626956	6.95418204243595	7.00492909341759	7.17335889133368
5.30588270770245	5.27968040461144	5.04985452285115	5.14113190334221	5.15751981299926	5.3030779025644	5.08394786188702	4.93234832939856	4.83789184774534	5.14620834496365	5.05550219656378	5.07948335575211
3.51628735517172	3.66248509592346	3.61109095952206	3.99919723513454	4.06942010984056	4.17416062803343	4.50372091680989	4.60985478577377	4.45744346772595	4.41884749123276	4.42133380256225	4.50365953779302
3.74934736943337	3.89683406852131	3.85054563963644	3.96229999332002	3.76698630444741	4.04189628971402	4.04010391393084	3.84519001607947	3.54309462617483	3.6252449030887	3.75905832032783	3.73700719639115
5.43940130194348	5.25334085272514	5.02904751854027	5.3647080048961	5.30929867350588	5.25973464929684	4.78241393889889	4.51201466971685	4.57731393291556	4.65366245570534	4.75974734741966	4.79899320549745
