T10_1	T10_2	T10_3	T14_1	T14_2	T14_3	T20_1	T20_2	T20_3	T26_1	T26_2	T26_3
3.98654006202496	3.9555906977979	4.00083701146771	3.87919200819885	3.88469637383995	3.90155196757399	4.3279344848387	4.06343586372658	3.837414129335	4.0768616344478	3.96377777166946	4.00861655798548
7.31649804366605	7.51832806708414	7.35655279060995	6.91545005342355	6.89749003233188	6.93580019854823	6.02245317021459	5.9992117882863	6.08731586539408	6.31075807254463	6.38317029954035	6.32437352596713
6.10023557473961	6.04439601158531	6.03514580633954	5.5947569461082	5.69283592647142	5.84594526912625	6.06599427180033	6.28736848122874	6.23440107791019	6.07268894184318	6.02206392373404	6.18409899596351
0.354720945552974	0.336206299972031	0.213909387830705	0.0841599143533448	0.0229223099721717	0.00144470011749423	0.0272317147053214	-0.0260099138912613	-0.0204802019909814	-0.019349795045274	0.0508850197324074	-0.0327135325060376
3.89066049257477	3.92972791490195	3.81893756110934	3.73361432104621	3.71439947753493	3.75418392285687	3.36755908351322	3.07527255082683	2.57040058141788	4.25715669997035	4.26499500615417	4.0040903717328
0.351726132635294	0.500874933718292	0.555273805534136	0.20626381349579	0.0865894572130417	0.264374952483763	0.0850731764335678	0.12285262337883	0.185926720697952	0.0841311062334919	0.0970480975357454	0.150442384062727
5.31271453594976	5.39026663499263	5.43146837635026	5.40056534266041	5.45235183813657	5.58718932747439	5.78622836953505	5.69509198243062	5.84745324293996	5.45615990227193	5.49333374966018	5.50714968327708
0.592106083385922	0.704548481922294	0.640468746637699	0.35909784480501	0.212281286690149	0.355020754182076	0.297847387614974	0.53072554362334	0.302923303770672	0.255030389391937	0.252623688595726	0.361309694176607
5.64194187195954	5.73182554097419	6.05068562327079	5.99691338593586	5.92413242183156	5.79236367789425	5.91594695518655	5.95489291888763	5.90801422536678	6.28190328156227	6.22639493116256	5.96733119003726
6.03870654308261	5.93357206398428	5.91843431491608	5.06741415803108	5.13709992365848	5.14594589122502	5.67014845652729	5.72977784291812	5.49975058599952	5.76553885820893	5.79545905283488	5.76916851698683
5.75992733179444	5.75429963155406	5.59872693822946	4.7738165993624	4.86905921468672	4.91459723992225	5.73030694184519	5.80088599862626	5.69252772209393	5.77408949175286	5.91727649297756	5.92013513014848
4.98425937655448	5.14529459921973	4.92067845843275	5.71763541268692	5.50430114357728	5.52423323246986	6.13067879605295	5.70213076623186	5.73877783684611	5.79155230363976	5.83003939136954	5.57924230408475
5.24354513966687	5.18094661753815	5.07319532841453	4.75009689211235	4.77038810164957	4.51398659190767	5.0666477670031	4.95743202408085	4.6479661930378	5.03640887102736	5.1159978231444	5.10285077983465
6.00421919737796	5.74034556954277	5.90071552283687	5.32182142841548	5.21608340183729	5.32610999833591	6.09716110687398	5.90091545089356	5.79523905373358	6.18448860807504	6.20532096282481	6.17928857479802
