temp10_1	temp10_2	temp10_3	temp14_1	temp14_2	temp14_3	temp20_1	temp20_2	temp20_3	temp26_1	temp26_2	temp26_3
50.808983	58.716961	64.746956	31.998234	32.374399	30.579714	38.951324	64.062096	65.619919	88.138977	96.616272	87.375061
33.557755	38.376232	44.133724	40.076378	39.559631	44.704716	61.336266	72.054535	59.161327	62.407192	56.196922	56.909153
14.173639	13.253021	15.729426	15.184674	15.215726	15.749646	17.471689	17.370123	14.979736	17.984697	17.249033	15.285397
50.542614	54.011135	51.854477	48.601547	50.9533	50.222279	61.395973	55.169792	54.811436	48.794914	51.588402	49.139797
103.038788	93.477936	105.256882	49.979954	47.276047	43.815277	56.855663	57.363564	55.456043	78.230804	81.349037	81.999634
41.618271	31.671141	32.36862	41.058529	45.162788	43.346024	42.437656	35.209869	40.486427	38.225487	41.723057	42.356556
34.670193	31.245756	28.746456	31.446766	29.190575	31.093842	36.415073	27.083406	27.321245	27.680275	25.612503	26.436026
120.569702	117.097458	108.754189	104.44902	101.190712	95.679123	133.652725	152.389374	153.378967	62.340797	63.441177	59.539452
79.85936	81.055588	69.518715	65.621429	69.334984	74.208855	66.86187	69.233856	56.406128	74.175758	69.985725	60.288895
10.779576	10.799738	12.846254	10.100948	9.059048	9.891315	9.451978	6.94748	5.887788	17.755053	17.445602	15.341212
726.373962	836.834839	949.821655	1044.27771	1002.099976	963.450195	1678.678467	2049.268799	1961.155396	2018.426025	2067.290283	2199.95459
576.157227	630.782837	595.203064	444.36557	437.368927	448.884369	569.27832	661.708984	496.273071	405.223938	414.792572	435.976898
461.116882	499.275757	514.931885	305.499756	283.393188	323.015411	235.507828	233.474014	212.599289	316.698792	292.231049	323.066467
55.66061	46.892456	52.616524	49.016499	55.158367	58.210197	46.732002	32.361807	36.863007	62.381115	65.905098	65.42849
117.863319	109.740532	101.398308	95.187698	104.492767	99.66143	113.616653	109.352867	116.235016	84.555	88.696869	85.544548
12.751785	25.811684	29.706324	29.975136	31.698666	34.296005	42.524361	29.014599	31.042704	37.302391	37.781044	35.914303
32.150185	42.376324	48.034149	48.150539	52.861744	54.636162	56.378941	53.049118	65.706261	58.063641	58.794975	65.050323
152.749268	189.038971	217.734436	259.663788	269.085205	318.811432	227.081604	239.057999	234.454056	167.665405	165.610123	183.185532
51.665318	50.427177	53.085621	36.389214	47.87862	55.095856	34.985546	31.333361	30.290806	29.464821	26.602385	36.18845
159.214523	146.785004	155.673645	119.714958	114.922203	110.593834	133.095932	131.281784	128.783501	88.805511	91.316902	84.470825
101.97937	99.216759	97.777954	76.952621	77.513863	77.95266	78.892181	68.504951	64.78191	66.362961	67.320709	66.096298
123.402588	149.272095	153.910049	121.776016	127.653114	129.949066	117.973679	152.981934	153.537186	128.102966	125.612282	137.468719
31.591888	43.367947	38.295219	58.068901	64.565533	71.628914	73.961456	63.582115	67.213417	71.437202	69.568626	73.549088
33.756073	47.214569	46.114845	54.567059	62.916348	67.016205	85.175552	77.066734	78.599541	75.324524	74.559036	72.616364
16.09276	12.697699	16.204778	15.470481	16.54033	15.982362	15.167423	16.981311	12.301208	15.44291	17.165045	17.44846
25.895214	26.850809	25.769918	21.940693	23.881708	23.473152	17.435879	18.102802	15.649798	17.913639	16.595915	16.932914
246.258438	217.634399	230.547302	204.062973	232.635849	217.829025	228.528259	187.604614	209.100449	194.792175	196.97287	191.394028
72.666801	68.133804	74.281189	82.357109	85.338409	88.480331	80.206963	69.370918	72.944656	78.687126	77.562981	88.486862
34.261543	46.734077	64.538437	42.215549	42.6492	61.121304	42.577385	41.512375	40.237518	45.444023	53.493954	49.26379
113.746773	168.967056	252.939163	502.956207	528.850159	604.09137	657.608032	600.888916	654.681335	603.593262	563.893005	613.045593
