ZT8_1	ZT8_2	ZT16_1	ZT16_2	t10C_1	t10C_2	t10C_3	t14C_1	t14C_2	t14C_3	t20C_1	t20C_2	t20C_3	t26C_1	t26C_2	t26C_3
58.6579517411814	65.0389963384093	73.3817162120901	73.2291743618141	50.8220966764522	44.5468742442479	47.0333305461787	59.3180369048437	66.9825715000796	63.3039394618793	74.7289229030636	76.823329046632	82.8004777936341	135.336616683508	137.366088400921	95.3984031191151
28.9419304591879	28.6618149864135	22.6313174886706	23.3147042743816	38.8470526681655	34.2822538866752	30.2802168064218	43.7910124039734	39.5277543931499	19.0658263123665	41.042432266319	48.2597461865994	42.5338054201757	54.2377609049568	57.5518190133232	58.118664242975
12.5315903482363	10.094295337999	11.2610095779591	9.80843589778221	16.5232051959272	14.9972095785082	13.527103066665	17.5051047843897	22.6908223551986	7.48516841982386	14.3474774221063	17.0994739756547	17.7543147288166	13.2446850081401	12.6312251871374	15.8246914829095
16.5232946995488	11.9889402000821	12.0929833275234	9.51482136785614	26.2806484619387	25.7284035886979	25.4504903228883	29.6496016380889	30.2750259758974	31.5729368363125	23.881389866468	27.6160658468486	27.328208859569	22.8274819710323	24.4629887395703	29.7773422903538
98.5749952543071	88.9115216006566	80.0375062086041	91.7268897471568	61.1709001404037	54.500445500076	58.3530019919603	63.5563848000944	64.70731041387	49.638763148679	81.7204586955955	83.9642247616402	100.399547886929	123.091931675367	121.92463427317	75.1234574145476
96.8009044315015	72.2386468143252	73.104391628902	60.897364104919	112.027877163251	103.335154473983	100.613108722878	122.934008678751	118.10010390359	143.905318393976	138.923933361766	143.817914300163	155.167854017262	149.533352924829	141.777932437422	164.725636818604
43.578179747334	34.3457495726629	35.6655728985106	32.4167547020899	48.7523359836619	47.5018407108219	41.4489592995931	50.1892875919961	51.965848331096	34.8155210462244	56.9322863402552	57.6078278498828	55.2051358873479	70.9189259885099	62.7658165110054	58.118664242975
30.2724985762921	14.6414430069984	21.5220191559183	23.0210897444555	31.3072101444294	29.7720419113781	29.978358901201	40.3269780665089	38.0109136690102	30.1832578892074	33.4153023108297	37.2238164452232	34.790214579126	19.8106755197514	23.6608352783884	35.445606680878
20.9585217565628	29.4196729312467	23.1859666550468	22.7274752145295	34.8553713320699	33.6601556831859	30.8839326168635	40.3269780665089	41.9546995517736	45.2381131495128	40.4068381033616	42.0276917444105	39.9995393267412	26.0217476253297	22.0565283560246	34.7915761742791
73.2942010293275	71.1018598970753	73.104391628902	68.2377273530709	89.1126694930727	68.8087041803289	68.0124549590273	85.0333976923744	80.7858220897515	66.778136829642	106.508631050936	86.1714107099154	93.5007124103574	93.4562447716082	96.0551851500538	95.3984031191151
2067.3722858628	2453.04938050797	2791.43995603851	2934.79638302133	3065.57638577501	3369.50624734345	3485.19487101159	2757.71927909941	2772.874739293	2034.79513908833	2823.03808353106	2701.03758707835	2785.87685156297	3455.24338671661	3398.3204464706	2788.26000895586
8.53988599692373	11.9889402000821	12.6476324938996	11.5701230773387	16.8188852948973	14.6861604767636	15.1873215453797	12.6962100570861	16.1684072413976	19.5290526280682	23.2457957035106	19.30665992393	15.3608411961285	16.971328271487	20.2516830683653	19.5308643536369
681.807353251642	772.499387840245	764.197252933609	794.052845330325	608.622603383438	607.545748402024	710.517006221593	583.813588942118	636.707947486974	537.416073582574	700.789173416147	667.829825314216	745.511061226742	1141.70775699021	1164.92467217492	690.348153955293
56.8838609183759	58.5972038073267	64.2300049668833	60.0165205151408	50.9699367259372	43.613726939014	39.3359539630472	48.2331270249573	41.0445951172897	28.3303526264006	62.6526338068722	61.3730274087053	68.0172589152665	60.6262922135516	66.7765838169149	54.8485117099802
42.2476116302298	33.9668206002462	41.4893891454604	36.2337435911288	59.9881797445235	52.3231017878636	52.164914934933	61.6817309233489	63.1904696897302	68.8626552502997	71.5509520882764	63.0608754867981	63.089519289144	68.9668747553281	70.1857360269379	70.9812642060876
